Player,Team,X(RAB),x(Bowl),x(SR),x(4),x(6),x(OP),x(VNU),x(W/L),T(50),T(100),T.RAB,TBF,Avg.Run,Avg.SR,RF(50s),RF(100s),L,W,D,x(Over),x(Run),X(Wic),x(Mdn),x(ECN),T(4s),T(6s),T.over,T.Run.Given,T.Wic,T.Mdn,T.ECN,T.Win,T.Loss,Avg.RAB,Avg.BF,Avg.SR,Avg.over,Avg.Run.Given,Avg.Wic,Avg.Mdn,Avg.ECN,Avg.Win,Avg.loss,Win(in percent),Loss(in percent)
MJ Clarke,Pune Warriors,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,6,0,0,0,31,1,0,0,0,0,11.0,72,2,0,6.545454545454546,0,6,0.0,0.0,0.0,2.2,14.4,0.4,0.0,6.545454545454546,0.0,1.0,0.0,100.0
BW Hilfenhaus,N/A,0,0,0.0,0,0,N/A,N/A,W,0,0,0,0,0.0,0.0,0.0,0.0,5,12,0,0,38,0,0,0,0,0,62.0,497,22,1,8.016129032258064,12,5,0.0,0.0,0.0,3.6470588235294117,29.235294117647058,1.2941176470588236,0.058823529411764705,8.016129032258064,0.7058823529411765,0.29411764705882354,70.58823529411765,29.411764705882355
Gurkeerat Singh,Kings XI Punjab,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,21,11,0,0,15,2,0,0,0,0,13.0,97,5,0,7.461538461538462,11,21,0.0,0.0,0.0,2.1666666666666665,16.166666666666668,0.8333333333333334,0.0,7.461538461538462,0.34375,0.65625,34.375,65.625
AP Majumdar,Pune Warriors,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
PA Reddy,Deccan Chargers,0,0,0.0,0,0,Pune Warriors,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,3,6,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,60.0,30.0
K Upadhyay,Pune Warriors,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,3,0,0,0,19,0,0,0,0,0,9.0,81,0,0,9.0,0,3,0.0,0.0,0.0,3.0,27.0,0.0,0.0,9.0,0.0,1.0,0.0,100.0
CA Lynn,Deccan Chargers,12,4,0.0,0,0,Delhi Capitals,Unknown,W,0,0,12,4,0.3157894736842105,300.0,0.0,0.0,20,21,1,0,0,0,0,0,1,1,0.0,0,0,0,0.0,21,20,0.2857142857142857,0.09523809523809523,300.0,0.0,0.0,0.0,0.0,0.0,0.5,0.47619047619047616,50.0,47.61904761904761
Sunny Gupta,Delhi Daredevils,0,0,0.0,0,0,Chennai Super Kings,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,47,0,0,0,0,0,3.0,47,0,0,15.666666666666666,0,1,0.0,0.0,0.0,3.0,47.0,0.0,0.0,15.666666666666666,0.0,1.0,0.0,100.0
MC Juneja,Delhi Daredevils,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,6,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,85.71428571428571
MG Johnson,Mumbai Indians,1,1,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,1,1,0.07692307692307693,100.0,0.0,0.0,22,31,1,0,26,0,0,0,0,0,204.0,1740,62,2,8.529411764705882,31,22,0.03571428571428571,0.03571428571428571,100.0,3.7777777777777777,32.22222222222222,1.1481481481481481,0.037037037037037035,8.529411764705882,0.5740740740740741,0.4074074074074074,57.407407407407405,40.74074074074074
JJ Bumrah,Mumbai Indians,0,1,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,0,1,0.0,0.0,0.0,0.0,62,67,4,0,40,3,0,0,0,0,509.0,3840,164,6,7.544204322200393,67,62,0.0,0.038461538461538464,0.0,3.827067669172932,28.872180451127818,1.2330827067669172,0.045112781954887216,7.544204322200393,0.5037593984962406,0.46616541353383456,50.37593984962406,46.616541353383454
KK Nair,Royal Challengers Bangalore,5,2,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,5,2,0.08196721311475409,250.0,0.0,0.0,34,30,4,0,0,0,0,0,1,0,0.0,0,0,0,0.0,30,34,0.07352941176470588,0.029411764705882353,250.0,0.0,0.0,0.0,0.0,0.0,0.4411764705882353,0.5,44.11764705882353,50.0
GH Vihari,Sunrisers Hyderabad,3,2,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,3,2,0.15789473684210525,150.0,0.0,0.0,10,11,2,0,9,0,0,0,0,0,7.0,48,1,0,6.857142857142857,11,10,0.13043478260869565,0.08695652173913043,150.0,1.1666666666666667,8.0,0.16666666666666666,0.0,6.857142857142857,0.4782608695652174,0.43478260869565216,47.82608695652174,43.47826086956522
MDKJ Perera,Rajasthan Royals,0,0,0.0,0,0,Delhi Daredevils,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,50.0,50.0
S Badree,Royal Challengers Bangalore,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,8,4,0,0,42,0,0,0,0,0,43.0,329,11,0,7.651162790697675,4,8,0.0,0.0,0.0,3.5833333333333335,27.416666666666668,0.9166666666666666,0.0,7.651162790697675,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666
AS Rajpoot,Chennai Super Kings,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,19,10,0,0,64,0,0,0,0,0,88.0,844,23,1,9.590909090909092,10,19,0.0,0.0,0.0,3.0344827586206895,29.103448275862068,0.7931034482758621,0.034482758620689655,9.590909090909092,0.3448275862068966,0.6551724137931034,34.48275862068966,65.51724137931035
B Laughlin,Chennai Super Kings,0,0,0.0,0,0,Sunrisers Hyderabad,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,6,3,0,0,35,2,0,0,0,0,27.0,284,10,0,10.518518518518519,3,6,0.0,0.0,0.0,3.0,31.555555555555557,1.1111111111111112,0.0,10.518518518518519,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666
M Vohra,Kings XI Punjab,0,1,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,1,0.0,0.0,0.0,0.0,30,20,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20,30,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.39215686274509803,0.5882352941176471,39.21568627450981,58.82352941176471
Mohammed Shami,Kolkata Knight Riders,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,53,55,2,0,29,0,0,0,0,0,403.0,3486,125,4,8.650124069478908,55,53,0.0,0.0,0.0,3.6636363636363636,31.69090909090909,1.1363636363636365,0.03636363636363636,8.650124069478908,0.5,0.4818181818181818,50.0,48.18181818181818
BMAJ Mendis,Delhi Daredevils,0,0,0.0,0,0,Sunrisers Hyderabad,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,3,0,0,0,16,1,0,0,0,0,5.0,36,1,0,7.2,0,3,0.0,0.0,0.0,2.5,18.0,0.5,0.0,7.2,0.0,1.0,0.0,100.0
CH Morris,Chennai Super Kings,6,1,0.0,0,0,Pune Warriors,Unknown,L,0,0,6,1,0.21428571428571427,600.0,0.0,0.0,40,39,2,0,47,0,0,0,0,1,287.0,2377,94,0,8.282229965156795,39,40,0.12244897959183673,0.02040816326530612,600.0,3.54320987654321,29.34567901234568,1.1604938271604939,0.0,8.282229965156795,0.48148148148148145,0.49382716049382713,48.148148148148145,49.382716049382715
S Kaul,Delhi Daredevils,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,29,25,1,0,43,0,0,0,0,0,198.0,1772,58,3,8.94949494949495,25,29,0.0,0.0,0.0,3.6,32.21818181818182,1.0545454545454545,0.05454545454545454,8.94949494949495,0.45454545454545453,0.5272727272727272,45.45454545454545,52.72727272727272
R Dhawan,Mumbai Indians,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,18,19,0,0,39,0,0,0,0,0,110.0,922,25,1,8.381818181818181,19,18,0.0,0.0,0.0,3.0555555555555554,25.61111111111111,0.6944444444444444,0.027777777777777776,8.381818181818181,0.5135135135135135,0.4864864864864865,51.35135135135135,48.64864864864865
MM Sharma,Chennai Super Kings,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,52,59,1,0,31,3,0,0,0,0,370.0,3278,128,1,8.85945945945946,59,52,0.0,0.0,0.0,3.3333333333333335,29.53153153153153,1.1531531531531531,0.009009009009009009,8.85945945945946,0.5267857142857143,0.4642857142857143,52.67857142857143,46.42857142857143
R Rampaul,Royal Challengers Bangalore,1,1,0.0,0,0,Pune Warriors,Unknown,L,0,0,1,1,0.2,100.0,0.0,0.0,7,4,1,0,21,1,0,0,0,0,44.0,319,16,3,7.25,4,7,0.14285714285714285,0.14285714285714285,100.0,3.6666666666666665,26.583333333333332,1.3333333333333333,0.25,7.25,0.3333333333333333,0.5833333333333334,33.33333333333333,58.333333333333336
SMSM Senanayake,Kolkata Knight Riders,0,1,0.0,0,0,Pune Warriors,Unknown,L,0,0,0,1,0.0,0.0,0.0,0.0,4,4,0,0,22,1,0,0,0,0,32.0,211,9,1,6.59375,4,4,0.0,0.25,0.0,4.0,26.375,1.125,0.125,6.59375,0.5,0.5,50.0,50.0
SV Samson,Rajasthan Royals,7,13,0.0,0,0,Pune Warriors,Unknown,L,0,0,7,13,0.050359712230215826,53.84615384615385,0.0,0.0,81,79,2,0,0,0,0,0,0,0,0.0,0,0,0,0.0,79,81,0.043209876543209874,0.08024691358024691,53.84615384615385,0.0,0.0,0.0,0.0,0.0,0.4876543209876543,0.5,48.76543209876543,50.0
BJ Rohrer,Delhi Daredevils,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,5,2,1,0,12,0,0,0,0,0,1.0,12,0,0,12.0,2,5,0.0,0.0,0.0,1.0,12.0,0.0,0.0,12.0,0.25,0.625,25.0,62.5
KL Rahul,Royal Challengers Bangalore,9,11,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,9,11,0.08737864077669903,81.81818181818183,0.0,0.0,66,53,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,53,66,0.07377049180327869,0.09016393442622951,81.81818181818183,0.0,0.0,0.0,0.0,0.0,0.4344262295081967,0.5409836065573771,43.44262295081967,54.09836065573771
Q de Kock,Sunrisers Hyderabad,8,6,0.0,0,0,Pune Warriors,Unknown,W,0,0,8,6,0.08080808080808081,133.33333333333331,0.0,0.0,44,60,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,60,44,0.07476635514018691,0.056074766355140186,133.33333333333331,0.0,0.0,0.0,0.0,0.0,0.5607476635514018,0.411214953271028,56.074766355140184,41.1214953271028
JO Holder,Sunrisers Hyderabad,0,2,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,0,2,0.0,0.0,0.0,0.0,22,24,0,0,55,0,0,0,0,0,164.0,1489,53,0,9.079268292682928,24,22,0.0,0.07407407407407407,0.0,3.5652173913043477,32.369565217391305,1.1521739130434783,0.0,9.079268292682928,0.5217391304347826,0.4782608695652174,52.17391304347826,47.82608695652174
IC Pandey,Pune Warriors,0,0,0.0,0,0,Royal Challengers Bangalore,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,6,18,0,0,22,1,0,0,0,0,77.0,609,18,4,7.909090909090909,18,6,0.0,0.0,0.0,3.2083333333333335,25.375,0.75,0.16666666666666666,7.909090909090909,0.75,0.25,75.0,25.0
Sandeep Sharma,Kings XI Punjab,1,1,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,1,1,0.2,100.0,0.0,0.0,66,58,2,0,26,2,0,0,0,0,468.0,3758,133,6,8.02991452991453,58,66,0.04,0.04,100.0,3.7142857142857144,29.825396825396826,1.0555555555555556,0.047619047619047616,8.02991452991453,0.4603174603174603,0.5238095238095238,46.03174603174603,52.38095238095239
CM Gautam,Delhi Daredevils,0,1,0.0,0,0,Pune Warriors,Unknown,L,0,0,0,1,0.0,0.0,0.0,0.0,10,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,3,10,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.7692307692307693,23.076923076923077,76.92307692307693
YS Chahal,Royal Challengers Bangalore,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,82,76,1,0,34,0,0,0,0,0,584.0,4681,201,5,8.01541095890411,76,82,0.0,0.0,0.0,3.6729559748427674,29.440251572327043,1.2641509433962264,0.031446540880503145,8.01541095890411,0.4779874213836478,0.5157232704402516,47.79874213836478,51.57232704402516
X Thalaivan Sargunam,Sunrisers Hyderabad,0,0,0.0,0,0,Chennai Super Kings,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
DJG Sammy,Sunrisers Hyderabad,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,12,10,0,0,18,0,0,0,0,0,39.0,354,11,0,9.076923076923077,10,12,0.0,0.0,0.0,2.0526315789473686,18.63157894736842,0.5789473684210527,0.0,9.076923076923077,0.45454545454545453,0.5454545454545454,45.45454545454545,54.54545454545454
KW Richardson,Pune Warriors,0,0,0.0,0,0,Sunrisers Hyderabad,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,8,6,1,0,29,1,0,0,0,0,55.0,479,18,0,8.709090909090909,6,8,0.0,0.0,0.0,3.6666666666666665,31.933333333333334,1.2,0.0,8.709090909090909,0.4,0.5333333333333333,40.0,53.333333333333336
P Suyal,N/A,0,0,0.0,0,0,N/A,N/A,L,0,0,0,0,0.0,0.0,0.0,0.0,3,2,0,0,28,0,0,0,0,0,16.0,154,2,0,9.625,2,3,0.0,0.0,0.0,3.2,30.8,0.4,0.0,9.625,0.4,0.6,40.0,60.0
PV Tambe,Rajasthan Royals,0,1,0.0,0,0,Sunrisers Hyderabad,Unknown,W,0,0,0,1,0.0,0.0,0.0,0.0,13,17,3,0,25,0,0,0,0,0,110.0,866,25,0,7.872727272727273,17,13,0.0,0.16666666666666666,0.0,3.3333333333333335,26.242424242424242,0.7575757575757576,0.0,7.872727272727273,0.5151515151515151,0.3939393939393939,51.515151515151516,39.39393939393939
Parvez Rasool,Pune Warriors,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,6,5,0,0,37,0,0,0,0,0,33.0,273,4,0,8.272727272727273,5,6,0.0,0.0,0.0,3.0,24.818181818181817,0.36363636363636365,0.0,8.272727272727273,0.45454545454545453,0.5454545454545454,45.45454545454545,54.54545454545454
UA Birla,Pune Warriors,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
MG Neser,N/A,0,0,0.0,0,0,N/A,N/A,W,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,62,0,0,0,0,0,4.0,62,0,0,15.5,1,0,0.0,0.0,0.0,4.0,62.0,0.0,0.0,15.5,1.0,0.0,100.0,0.0
Sachin Baby,Rajasthan Royals,2,3,100.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,2,3,0.2222222222222222,66.66666666666666,0.0,0.0,8,5,0,0,4,1,0,0,0,0,1.0,8,2,0,8.0,5,8,0.18181818181818182,0.2727272727272727,66.66666666666666,0.5,4.0,1.0,0.0,8.0,0.38461538461538464,0.6153846153846154,38.46153846153847,61.53846153846154
NM Coulter-Nile,Mumbai Indians,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,16,21,1,0,49,0,0,0,0,0,142.0,1125,45,1,7.922535211267606,21,16,0.0,0.0,0.0,3.736842105263158,29.605263157894736,1.1842105263157894,0.02631578947368421,7.922535211267606,0.5526315789473685,0.42105263157894735,55.26315789473685,42.10526315789473
CJ Anderson,Mumbai Indians,0,2,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,2,0.0,0.0,0.0,0.0,19,11,0,0,59,1,0,0,0,0,48.0,525,11,0,10.9375,11,19,0.0,0.06896551724137931,0.0,2.1818181818181817,23.863636363636363,0.5,0.0,10.9375,0.36666666666666664,0.6333333333333333,36.666666666666664,63.33333333333333
MA Starc,Royal Challengers Bangalore,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,17,22,0,0,14,2,0,0,0,0,137.0,1175,50,1,8.576642335766424,22,17,0.0,0.0,0.0,3.5128205128205128,30.128205128205128,1.2820512820512822,0.02564102564102564,8.576642335766424,0.5641025641025641,0.4358974358974359,56.41025641025641,43.58974358974359
NJ Maddinson,Royal Challengers Bangalore,0,0,0.0,0,0,Delhi Daredevils,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,66.66666666666666,33.33333333333333
JDS Neesham,Delhi Daredevils,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,7,7,0,0,29,0,0,0,0,0,36.0,342,8,0,9.5,7,7,0.0,0.0,0.0,2.769230769230769,26.307692307692307,0.6153846153846154,0.0,9.5,0.5,0.5,50.0,50.0
AR Patel,Kings XI Punjab,10,4,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,10,4,0.13513513513513514,250.0,0.0,0.0,80,67,3,0,20,1,0,0,0,1,515.0,3824,116,2,7.425242718446602,67,80,0.08928571428571429,0.03571428571428571,250.0,3.47972972972973,25.83783783783784,0.7837837837837838,0.013513513513513514,7.425242718446602,0.44666666666666666,0.5333333333333333,44.666666666666664,53.333333333333336
BR Dunk,Mumbai Indians,0,0,0.0,0,0,Sunrisers Hyderabad,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,66.66666666666666,33.33333333333333
RR Rossouw,Royal Challengers Bangalore,2,2,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,2,2,0.1,100.0,0.0,0.0,15,7,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,7,15,0.09090909090909091,0.09090909090909091,100.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.6818181818181818,31.818181818181817,68.18181818181817
R Tewatia,Rajasthan Royals,2,4,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,2,4,0.05,50.0,0.0,0.0,41,37,1,0,7,0,0,0,0,0,140.0,1117,32,0,7.978571428571429,37,41,0.03076923076923077,0.06153846153846154,50.0,2.6923076923076925,21.48076923076923,0.6153846153846154,0.0,7.978571428571429,0.46835443037974683,0.5189873417721519,46.835443037974684,51.89873417721519
Shivam Sharma,Kings XI Punjab,0,0,0.0,0,0,Royal Challengers Bangalore,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0,44,1,0,0,0,0,19.0,165,4,0,8.68421052631579,3,1,0.0,0.0,0.0,3.8,33.0,0.8,0.0,8.68421052631579,0.6,0.2,60.0,20.0
Imran Tahir,Delhi Daredevils,0,0,0.0,0,0,Royal Challengers Bangalore,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,28,31,0,0,16,3,0,0,0,0,217.0,1729,77,2,7.967741935483871,31,28,0.0,0.0,0.0,3.6779661016949152,29.305084745762713,1.305084745762712,0.03389830508474576,7.967741935483871,0.5254237288135594,0.4745762711864407,52.54237288135594,47.45762711864407
LMP Simmons,Mumbai Indians,0,4,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,0,4,0.0,0.0,0.0,0.0,10,19,0,0,34,1,0,0,0,0,3.0,34,1,0,11.333333333333334,19,10,0.0,0.13793103448275862,0.0,3.0,34.0,1.0,0.0,11.333333333333334,0.6551724137931034,0.3448275862068966,65.51724137931035,34.48275862068966
VH Zol,Royal Challengers Bangalore,0,0,0.0,0,0,Chennai Super Kings,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
V Shankar,Sunrisers Hyderabad,5,2,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,5,2,0.11627906976744186,250.0,0.0,0.0,32,29,3,0,1,0,0,0,1,0,38.0,344,8,0,9.052631578947368,29,32,0.08620689655172414,0.034482758620689655,250.0,1.7272727272727273,15.636363636363637,0.36363636363636365,0.0,9.052631578947368,0.453125,0.5,45.3125,50.0
BCJ Cutting,Rajasthan Royals,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,8,13,0,0,27,1,0,0,0,0,46.0,430,10,0,9.347826086956522,13,8,0.0,0.0,0.0,2.7058823529411766,25.294117647058822,0.5882352941176471,0.0,9.347826086956522,0.6190476190476191,0.38095238095238093,61.904761904761905,38.095238095238095
K Santokie,N/A,0,0,0.0,0,0,N/A,N/A,W,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,40,1,0,0,0,0,8.0,91,3,0,11.375,2,0,0.0,0.0,0.0,4.0,45.5,1.5,0.0,11.375,1.0,0.0,100.0,0.0
S Gopal,Mumbai Indians,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,30,21,0,0,26,1,0,0,0,0,165.0,1358,45,1,8.23030303030303,21,30,0.0,0.0,0.0,3.235294117647059,26.627450980392158,0.8823529411764706,0.0196078431372549,8.23030303030303,0.4117647058823529,0.5882352941176471,41.17647058823529,58.82352941176471
BE Hendricks,Kings XI Punjab,0,0,0.0,0,0,Chennai Super Kings,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,4,3,0,0,25,1,0,0,0,0,25.0,239,9,0,9.56,3,4,0.0,0.0,0.0,3.5714285714285716,34.142857142857146,1.2857142857142858,0.0,9.56,0.42857142857142855,0.5714285714285714,42.857142857142854,57.14285714285714
PJ Cummins,Kolkata Knight Riders,5,2,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,5,2,0.2,250.0,0.0,0.0,31,26,1,0,18,1,0,0,0,0,218.0,1976,63,2,9.064220183486238,26,31,0.1282051282051282,0.05128205128205128,250.0,3.7586206896551726,34.06896551724138,1.0862068965517242,0.034482758620689655,9.064220183486238,0.4482758620689655,0.5344827586206896,44.827586206896555,53.44827586206896
JW Hastings,N/A,0,0,0.0,0,0,N/A,N/A,L,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0,0,31,0,0,0,0,0,9.0,66,3,1,7.333333333333333,1,2,0.0,0.0,0.0,3.0,22.0,1.0,0.3333333333333333,7.333333333333333,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666
Karanveer Singh,Kings XI Punjab,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,6,3,0,0,41,0,0,0,0,0,34.0,323,12,0,9.5,3,6,0.0,0.0,0.0,3.7777777777777777,35.888888888888886,1.3333333333333333,0.0,9.5,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666
DJ Muthuswami,Delhi Daredevils,0,0,0.0,0,0,Royal Challengers Bangalore,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,3,3,0,0,14,0,0,0,0,0,14.0,108,4,0,7.714285714285714,3,3,0.0,0.0,0.0,2.3333333333333335,18.0,0.6666666666666666,0.0,7.714285714285714,0.5,0.5,50.0,50.0
SS Iyer,Delhi Daredevils,8,6,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,8,6,0.08247422680412371,133.33333333333331,0.0,0.0,53,59,2,0,7,0,0,0,1,0,1.0,7,0,0,7.0,59,53,0.07017543859649122,0.05263157894736842,133.33333333333331,1.0,7.0,0.0,0.0,7.0,0.5175438596491229,0.4649122807017544,51.75438596491229,46.49122807017544
DJ Hooda,Rajasthan Royals,11,5,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,11,5,0.14864864864864866,220.00000000000003,0.0,0.0,50,49,2,0,9,0,0,0,2,0,62.0,535,10,0,8.629032258064516,49,50,0.11458333333333333,0.052083333333333336,220.00000000000003,1.878787878787879,16.21212121212121,0.30303030303030304,0.0,8.629032258064516,0.48514851485148514,0.49504950495049505,48.51485148514851,49.504950495049506
TA Boult,Kolkata Knight Riders,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,43,58,2,0,45,3,0,0,0,0,386.0,3286,118,9,8.512953367875648,58,43,0.0,0.0,0.0,3.7475728155339807,31.902912621359224,1.145631067961165,0.08737864077669903,8.512953367875648,0.5631067961165048,0.4174757281553398,56.310679611650485,41.74757281553398
KS Williamson,Sunrisers Hyderabad,4,5,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,4,5,0.06896551724137931,80.0,0.0,0.0,35,38,3,0,24,0,0,0,0,0,3.0,31,0,0,10.333333333333334,38,35,0.05263157894736842,0.06578947368421052,80.0,1.5,15.5,0.0,0.0,10.333333333333334,0.5,0.4605263157894737,50.0,46.05263157894737
SA Abbott,Royal Challengers Bangalore,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0,0,47,1,0,0,0,0,9.0,104,0,0,11.555555555555555,1,2,0.0,0.0,0.0,3.0,34.666666666666664,0.0,0.0,11.555555555555555,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666
KC Cariappa,Kings XI Punjab,0,0,0.0,0,0,Delhi Daredevils,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,7,4,0,0,34,0,0,0,0,0,36.0,349,7,0,9.694444444444445,4,7,0.0,0.0,0.0,3.272727272727273,31.727272727272727,0.6363636363636364,0.0,9.694444444444445,0.36363636363636365,0.6363636363636364,36.36363636363637,63.63636363636363
J Suchith,Mumbai Indians,0,0,0.0,0,0,Delhi Capitals,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,8,12,1,0,39,1,0,0,0,0,70.0,604,18,0,8.628571428571428,12,8,0.0,0.0,0.0,3.3333333333333335,28.761904761904763,0.8571428571428571,0.0,8.628571428571428,0.5714285714285714,0.38095238095238093,57.14285714285714,38.095238095238095
