Player,T.Over,T.Run.Given,T.Wic,T.Mdn,T.ECN,Avg.Over,Avg.Run.Given,Avg.Wic,Avg.Mdn,Avg.ECN,T.Win,T.Loss,Unique.Opponents,Venues
TU Deshpande,130.0,1275,46,0,9.807692307692207,3.611111111111148,35.416666666666664,1.2777777777777777,0.0,0.27243589743589464,18,18,12,1
KL Nagarkoti,30.0,287,5,0,9.566666666666643,2.727272727272734,26.09090909090909,0.45454545454545453,0.0,0.8696969696969675,7,4,7,1
Kartik Tyagi,71.7,720,16,0,10.046511627906998,3.583333333333326,36.0,0.8,0.0,0.5023255813953499,7,13,8,1
DR Sams,60.3,528,15,0,8.751381215469658,3.7708333333333135,33.0,0.9375,0.0,0.5469613259668537,6,10,11,1
Shahbaz Ahmed,89.8,850,21,0,9.46196660482371,2.1388888888888977,20.238095238095237,0.5,0.0,0.2252849191624693,24,18,10,1
Abdul Samad,9.0,113,2,0,12.555555555555554,1.8000000000000003,22.6,0.4,0.0,2.5111111111111106,2,3,5,1
JR Hazlewood,100.8,830,36,0,8.231404958677631,3.734567901234593,30.74074074074074,1.3333333333333333,0.0,0.30486685032139377,13,14,10,1
DA Warner,0.2,2,0,0,12.0,0.16666666666666666,2.0,0.0,0.0,12.0,1,0,1,1
CJ Green,2.8,24,0,0,8.47058823529412,2.8333333333333326,24.0,0.0,0.0,8.47058823529412,0,1,1,1
P Dubey,11.0,91,1,0,8.272727272727277,2.7499999999999987,22.75,0.25,0.0,2.0681818181818192,1,3,3,1
Monu Kumar,2.2,20,0,0,9.230769230769232,2.1666666666666665,20.0,0.0,0.0,9.230769230769232,1,0,1,1
KA Jamieson,28.5,271,9,0,9.50877192982454,3.1666666666666736,30.11111111111111,1.0,0.0,1.0565302144249489,6,3,7,1
M Jansen,76.3,732,22,0,9.589519650655024,3.634920634920634,34.857142857142854,1.0476190476190477,0.0,0.4566437928883345,10,11,8,1
C Sakariya,71.8,610,20,0,8.491879350348045,3.7807017543859573,32.10526315789474,1.0526315789473684,0.0,0.4469410184393708,7,12,9,1
JA Richardson,15.0,162,3,0,10.800000000000015,3.749999999999995,40.5,0.75,0.0,2.7000000000000037,1,3,4,1
RP Meredith,65.0,621,21,0,9.553846153846203,3.611111111111092,34.5,1.1666666666666667,0.0,0.5307692307692335,10,8,8,1
LI Meriwala,3.2,32,1,0,10.10526315789474,3.1666666666666656,32.0,1.0,0.0,10.10526315789474,1,0,1,1
Lalit Yadav,48.2,430,11,0,8.927335640138436,2.535087719298238,22.63157894736842,0.5789473684210527,0.0,0.4698597705336019,9,10,8,1
Jalaj S Saxena,3.0,27,0,0,9.000000000000004,2.999999999999999,27.0,0.0,0.0,9.000000000000004,0,1,1,1
FA Allen,15.0,136,2,0,9.066666666666679,3.749999999999995,34.0,0.5,0.0,2.2666666666666697,2,2,4,1
PWH de Silva,92.0,758,36,0,8.23913043478257,3.5384615384615548,29.153846153846153,1.3846153846153846,0.0,0.3168896321070219,13,13,9,1
Umran Malik,82.8,785,31,0,9.476861167001994,3.1858974358974423,30.192307692307693,1.1923076923076923,0.0,0.36449466026930744,11,15,9,1
Akash Singh,23.0,227,5,0,9.869565217391294,3.285714285714289,32.42857142857143,0.7142857142857143,0.0,1.4099378881987563,4,3,6,1
GD Phillips,5.0,40,2,0,8.0,1.25,10.0,0.5,0.0,2.0,1,3,4,1
AK Markram,20.3,173,2,0,8.508196721311473,1.4523809523809528,12.357142857142858,0.14285714285714285,0.0,0.6077283372365337,3,11,8,1
GHS Garton,15.3,136,3,0,8.869565217391317,3.0666666666666624,27.2,0.6,0.0,1.7739130434782635,3,2,5,1
VR Iyer,13.7,145,3,0,10.609756097560988,1.5185185185185168,16.11111111111111,0.3333333333333333,0.0,1.1788617886178876,3,6,5,1
K Yadav,9.0,85,2,0,9.444444444444443,3.0000000000000004,28.333333333333332,0.6666666666666666,0.0,3.1481481481481475,1,2,3,1
NT Ellis,59.5,514,19,0,8.638655462184918,3.718749999999981,32.125,1.1875,0.0,0.5399159663865574,8,8,6,1
RV Patel,3.0,22,0,0,7.333333333333336,2.999999999999999,22.0,0.0,0.0,7.333333333333336,0,1,1,1
IC Porel,4.0,42,1,0,10.500000000000005,3.9999999999999982,42.0,1.0,0.0,10.500000000000005,0,1,1,1
AU Rashid,10.0,91,2,0,9.100000000000001,3.3333333333333326,30.333333333333332,0.6666666666666666,0.0,3.0333333333333337,0,3,2,1
OF Smith,15.2,179,7,0,11.802197802197817,2.5277777777777746,29.833333333333332,1.1666666666666667,0.0,1.9670329670329696,3,3,6,1
Akash Deep,28.0,324,8,0,11.571428571428546,3.5000000000000075,40.5,1.0,0.0,1.4464285714285683,4,4,5,1
PVD Chameera,47.3,442,11,0,9.33802816901411,3.6410256410256308,34.0,0.8461538461538461,0.0,0.7183098591549316,6,7,8,1
Mohsin Khan,81.0,698,27,0,8.617283950617272,3.5217391304347876,30.347826086956523,1.173913043478261,0.0,0.3746645195920553,12,11,8,1
R Shepherd,21.0,260,6,0,12.380952380952374,2.6250000000000013,32.5,0.75,0.0,1.5476190476190468,3,5,6,1
Mukesh Choudhary,46.7,452,16,0,9.685714285714312,3.3333333333333246,32.285714285714285,1.1428571428571428,0.0,0.6918367346938794,4,10,8,1
D Pretorius,25.0,242,7,0,9.679999999999986,3.571428571428577,34.57142857142857,1.0,0.0,1.3828571428571408,3,4,5,1
VG Arora,65.5,598,20,0,9.129770992366458,3.2749999999999835,29.9,1.0,0.0,0.4564885496183229,14,6,9,1
YBK Jaiswal,0.2,6,0,0,36.0,0.16666666666666666,6.0,0.0,0.0,36.0,0,1,1,1
Tilak Varma,3.7,28,0,0,7.636363636363639,0.9166666666666663,7.0,0.0,0.0,1.9090909090909098,1,3,4,1
DG Nalkande,14.2,150,6,0,10.58823529411766,2.3611111111111085,25.0,1.0,0.0,1.7647058823529431,2,4,4,1
M Theekshana,104.0,814,25,0,7.826923076923019,3.85185185185188,30.14814814814815,0.9259259259259259,0.0,0.2898860398860377,14,13,10,1
D Brevis,0.5,8,1,0,16.0,0.5,8.0,1.0,0.0,16.0,0,1,1,1
R Powell,3.2,35,1,0,11.052631578947372,1.5833333333333328,17.5,0.5,0.0,5.526315789473686,1,1,2,1
KR Sen,40.5,396,14,0,9.777777777777786,3.374999999999997,33.0,1.1666666666666667,0.0,0.8148148148148154,6,6,8,1
Yash Dayal,97.2,933,31,0,9.602058319039395,3.4702380952381158,33.32142857142857,1.1071428571428572,0.0,0.34293065425140695,19,9,9,1
Shashank Singh,3.0,25,1,0,8.333333333333336,0.9999999999999997,8.333333333333334,0.3333333333333333,0.0,2.7777777777777786,1,2,3,1
Aman Hakim Khan,1.0,13,0,0,13.000000000000002,0.9999999999999999,13.0,0.0,0.0,13.000000000000002,0,1,1,1
OC McCoy,27.2,255,11,0,9.386503067484643,3.39583333333334,31.875,1.375,0.0,1.1733128834355804,5,3,7,1
HR Shokeen,34.3,320,5,0,9.320388349514548,2.641025641025645,24.615384615384617,0.38461538461538464,0.0,0.7169529499626576,7,6,8,1
A Badoni,4.2,37,2,0,8.880000000000003,0.833333333333333,7.4,0.4,0.0,1.7760000000000005,2,3,4,1
DJ Mitchell,8.0,97,1,0,12.124999999999991,2.0000000000000013,24.25,0.25,0.0,3.031249999999998,2,2,3,1
Harshit Rana,64.5,590,27,0,9.147286821705476,3.3947368421052446,31.05263157894737,1.4210526315789473,0.0,0.48143614851081457,12,7,9,1
SS Iyer,1.0,7,0,0,7.000000000000001,0.9999999999999999,7.0,0.0,0.0,7.000000000000001,0,1,1,1
K Kartikeya,39.0,334,10,0,8.564102564102567,3.2499999999999987,27.833333333333332,0.8333333333333334,0.0,0.7136752136752139,8,4,7,1
Simarjeet Singh,30.2,265,10,0,8.78453038674031,3.016666666666674,26.5,1.0,0.0,0.8784530386740309,4,6,8,1
Fazalhaq Farooqi,25.3,229,6,0,9.039473684210511,3.619047619047625,32.714285714285715,0.8571428571428571,0.0,1.2913533834586446,1,6,6,1
R Sai Kishore,31.0,259,13,0,8.354838709677397,3.100000000000008,25.9,1.3,0.0,0.8354838709677397,6,4,8,1
Ramandeep Singh,6.7,64,6,0,9.599999999999996,1.6666666666666674,16.0,1.5,0.0,2.399999999999999,2,2,4,1
PH Solanki,6.0,39,2,0,6.499999999999998,3.000000000000001,19.5,1.0,0.0,3.249999999999999,0,2,2,1
M Pathirana,75.3,617,38,0,8.19026548672567,3.7666666666666644,30.85,1.9,0.0,0.4095132743362835,10,10,9,1
R Sanjay Yadav,2.0,23,0,0,11.5,2.0,23.0,0.0,0.0,11.5,0,1,1,1
J Little,38.0,341,13,0,8.973684210526315,3.4545454545454546,31.0,1.1818181818181819,0.0,0.8157894736842105,8,3,7,1
RS Hangargekar,6.2,60,3,0,9.729729729729726,3.0833333333333344,30.0,1.5,0.0,4.864864864864863,1,1,2,1
Sikandar Raza,14.2,146,3,0,10.305882352941188,2.0238095238095215,20.857142857142858,0.42857142857142855,0.0,1.4722689075630269,6,1,6,1
Mukesh Kumar,67.2,707,31,0,10.526054590570764,3.358333333333319,35.35,1.55,0.0,0.5263027295285382,11,9,10,1
KR Mayers,7.3,59,0,0,8.045454545454541,1.222222222222223,9.833333333333334,0.0,0.0,1.3409090909090902,4,2,5,1
NA Saini,2.5,35,0,0,14.000000000000002,2.4999999999999996,35.0,0.0,0.0,14.000000000000002,1,0,1,1
RJW Topley,17.0,182,5,0,10.705882352941188,3.3999999999999964,36.4,1.0,0.0,2.1411764705882375,1,4,4,1
MG Bracewell,11.0,95,6,0,8.63636363636364,2.199999999999999,19.0,1.2,0.0,1.727272727272728,3,2,5,1
Arshad Khan,22.3,282,6,0,12.626865671641779,2.4814814814814836,31.333333333333332,0.6666666666666666,0.0,1.4029850746268644,4,5,6,1
C Green,73.3,675,20,0,9.204545454545467,2.5287356321839045,23.275862068965516,0.6896551724137931,0.0,0.3173981191222575,16,13,9,1
Yash Thakur,67.8,702,27,0,10.348894348894389,3.5701754385964777,36.94736842105263,1.4210526315789473,0.0,0.5446786499418099,9,10,10,1
Suyash Sharma,43.2,381,11,0,8.826254826254841,3.320512820512815,29.307692307692307,0.8461538461538461,0.0,0.6789426789426801,7,6,9,1
SSB Magala,6.0,52,1,0,8.666666666666664,3.000000000000001,26.0,0.5,0.0,4.333333333333332,1,1,2,1
Mohit Rathee,2.0,29,0,0,14.5,2.0,29.0,0.0,0.0,14.5,0,1,1,1
MW Short,4.0,25,0,0,6.250000000000003,1.3333333333333328,8.333333333333334,0.0,0.0,2.0833333333333344,2,1,3,1
Vijaykumar Vyshak,38.7,396,17,0,10.241379310344831,3.5151515151515142,36.0,1.5454545454545454,0.0,0.931034482758621,4,7,8,1
Yudhvir Singh,12.0,125,4,0,10.416666666666675,2.399999999999998,25.0,0.8,0.0,2.083333333333335,2,3,5,1
Arjun Tendulkar,12.3,117,4,0,9.486486486486495,2.4666666666666646,23.4,0.8,0.0,1.897297297297299,2,3,5,1
D Jansen,4.0,53,1,0,13.250000000000005,3.9999999999999982,53.0,1.0,0.0,13.250000000000005,1,0,1,1
Noor Ahmad,82.2,672,24,0,8.178498985801202,3.5724637681159486,29.217391304347824,1.0434782608695652,0.0,0.3555869124261392,13,10,10,1
Naveen-ul-Haq,65.3,602,26,0,9.214285714285761,3.8431372549019414,35.411764705882355,1.5294117647058822,0.0,0.5420168067226918,9,8,9,1
Mayank Dagar,22.8,205,2,0,8.978102189781012,2.8541666666666696,25.625,0.25,0.0,1.1222627737226265,1,7,7,1
Gurnoor Brar,3.3,42,0,0,12.600000000000005,3.333333333333332,42.0,0.0,0.0,12.600000000000005,0,1,1,1
AJ Hosein,4.0,41,1,0,10.250000000000005,3.9999999999999982,41.0,1.0,0.0,10.250000000000005,1,0,1,1
Akash Madhwal,44.8,431,22,0,9.613382899628274,3.4487179487179414,33.15384615384615,1.6923076923076923,0.0,0.739490992279098,8,5,9,1
R Goyal,4.0,34,0,0,8.500000000000004,3.9999999999999982,34.0,0.0,0.0,8.500000000000004,0,1,1,1
T Stubbs,4.0,29,4,0,7.2500000000000036,1.3333333333333328,9.666666666666666,1.3333333333333333,0.0,2.416666666666668,2,1,3,1
Vivrant Sharma,3.2,37,0,0,11.684210526315793,1.5833333333333328,18.5,0.0,0.0,5.8421052631578965,1,1,2,1
JE Root,2.0,15,0,0,7.5,2.0,15.0,0.0,0.0,7.5,1,0,1,1
Nithish Kumar Reddy,18.5,208,4,0,11.243243243243247,2.055555555555555,23.11111111111111,0.4444444444444444,0.0,1.2492492492492497,4,5,7,1
H Sharma,5.0,62,0,0,12.4,2.5,31.0,0.0,0.0,6.2,0,2,2,1
Sumit Kumar,3.3,38,0,0,11.400000000000004,1.666666666666666,19.0,0.0,0.0,5.700000000000002,0,2,2,1
N Burger,17.0,152,7,0,8.941176470588244,3.3999999999999964,30.4,1.4,0.0,1.788235294117649,4,1,5,1
L Wood,6.2,94,1,0,15.243243243243239,3.0833333333333344,47.0,0.5,0.0,7.621621621621619,0,2,2,1
SZ Mulani,5.0,57,0,0,11.4,2.5,28.5,0.0,0.0,5.7,0,2,2,1
Naman Dhir,4.7,55,0,0,11.785714285714286,1.5555555555555554,18.333333333333332,0.0,0.0,3.928571428571429,0,3,3,1
G Coetzee,33.7,357,13,0,10.603960396039584,3.366666666666673,35.7,1.3,0.0,1.0603960396039585,3,7,9,1
Azmatullah Omarzai,21.0,194,4,0,9.238095238095234,3.0000000000000013,27.714285714285715,0.5714285714285714,0.0,1.319727891156462,3,4,6,1
SH Johnson,16.0,155,4,0,9.687500000000014,3.1999999999999953,31.0,0.8,0.0,1.9375000000000029,2,3,5,1
KT Maphaka,6.0,90,1,0,14.999999999999996,3.000000000000001,45.0,0.5,0.0,7.499999999999998,0,2,2,1
M Siddharth,9.5,72,1,0,7.578947368421052,3.1666666666666665,24.0,0.3333333333333333,0.0,2.526315789473684,3,0,3,1
MP Yadav,12.3,88,8,0,7.135135135135141,3.083333333333331,22.0,2.0,0.0,1.7837837837837853,4,0,4,1
R Ravindra,2.0,7,0,0,3.5,1.0,3.5,0.0,0.0,1.75,1,1,2,1
KA Maharaj,6.0,39,2,0,6.499999999999998,3.000000000000001,19.5,1.0,0.0,3.249999999999999,1,1,2,1
WG Jacks,9.0,100,2,0,11.111111111111109,1.8000000000000003,20.0,0.4,0.0,2.222222222222222,3,2,4,1
S Joseph,4.5,51,0,0,11.333333333333336,4.499999999999999,51.0,0.0,0.0,11.333333333333336,0,1,1,1
Arshad Khan (2),2.0,25,0,0,12.5,2.0,25.0,0.0,0.0,12.5,0,1,1,1
M Shahrukh Khan,2.0,16,0,0,8.0,1.0,8.0,0.0,0.0,4.0,1,1,2,1
N Thushara,26.3,259,8,0,9.835443037974665,3.761904761904769,37.0,1.1428571428571428,0.0,1.4050632911392378,1,6,5,1
LB Williams,6.3,74,1,0,11.684210526315786,3.166666666666668,37.0,0.5,0.0,5.842105263157893,1,1,2,1
RJ Gleeson,8.0,72,1,0,8.999999999999995,4.000000000000003,36.0,0.5,0.0,4.499999999999997,1,1,1,1
MJ Suthar,2.0,26,0,0,13.0,2.0,26.0,0.0,0.0,13.0,0,1,1,1
A Kamboj,10.3,115,2,0,11.12903225806452,3.4444444444444433,38.333333333333336,0.6666666666666666,0.0,3.70967741935484,1,2,3,1
V Viyaskanth,10.0,90,1,0,9.000000000000002,3.3333333333333326,30.0,0.3333333333333333,0.0,3.0000000000000004,2,1,3,1
V Kaverappa,4.0,36,2,0,9.000000000000004,3.9999999999999982,36.0,2.0,0.0,9.000000000000004,0,1,1,1
Gulbadin Naib,1.0,12,0,0,12.000000000000002,0.9999999999999999,12.0,0.0,0.0,12.000000000000002,1,0,1,1
N Wadhera,2.0,13,0,0,6.5,2.0,13.0,0.0,0.0,6.5,0,1,1,1
Atharva Taide,0.2,4,0,0,24.0,0.16666666666666666,4.0,0.0,0.0,24.0,0,1,1,1
