Player,T.RAB,TBF,T.50,T.100,T.4,T.6,Avg.RAB,Avg.BF,Avg.SR,RF.50,RF.100,T.over,T.Run.Given,T.Wic,T.Mdn,T.ECN,Avg.over,Avg.Run.Given,Avg.Wic,Avg.Mdn,Avg.ECN,T.Win,T.Loss,Win%,Loss%,Unique.OP,Venues,Matches
AT Rayudu,4348,3366,15,0,359,173,23.502702702702702,18.194594594594594,129.17409387997623,0.08108108108108109,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,103,82,55.67567567567567,44.32432432432433,18,1,185
AA Jhunjhunwala,217,207,0,0,19,5,14.466666666666667,13.8,104.83091787439614,0.0,0.0,14.2,130,1,2,9.176470588235304,1.416666666666665,13.0,0.1,0.2,0.9176470588235304,5,13,27.77777777777778,72.22222222222221,7,1,18
R Sathish,270,223,0,0,22,6,11.25,9.291666666666666,121.0762331838565,0.0,0.0,23.2,233,6,2,10.057553956834521,1.6547619047619067,16.642857142857142,0.42857142857142855,0.14285714285714285,0.7183967112024658,12,15,44.44444444444444,55.55555555555556,11,1,27
R McLaren,159,167,0,0,14,1,12.23076923076923,12.846153846153847,95.20958083832335,0.0,0.0,59.5,558,14,3,9.37815126050425,3.3055555555555385,31.0,0.7777777777777778,0.16666666666666666,0.5210084033613472,10,8,55.55555555555556,44.44444444444444,8,1,18
AG Murtaza,10,14,0,0,1,0,3.3333333333333335,4.666666666666667,71.42857142857143,0.0,0.0,44.0,322,12,8,7.3181818181818326,3.6666666666666594,26.833333333333332,1.0,0.6666666666666666,0.6098484848484861,7,5,58.333333333333336,41.66666666666667,6,1,12
P Dogra,127,137,0,0,4,5,10.583333333333334,11.416666666666666,92.7007299270073,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,41.66666666666667,58.333333333333336,7,1,12
MS Bisla,798,678,3,0,93,23,20.46153846153846,17.384615384615383,117.69911504424779,0.07692307692307693,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,24,38.46153846153847,61.53846153846154,11,1,39
EJG Morgan,1406,1114,4,0,112,64,19.0,15.054054054054054,126.21184919210053,0.05405405405405406,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,31,43,41.891891891891895,58.108108108108105,15,1,74
RS Gavaskar,2,8,0,0,0,0,2.0,8.0,25.0,0.0,0.0,1.0,8,0,0,8.000000000000002,0.9999999999999999,8.0,0.0,0.0,8.000000000000002,1,1,50.0,50.0,2,1,2
JM Kemp,26,24,0,0,1,1,13.0,12.0,108.33333333333333,0.0,0.0,7.3,58,3,0,7.909090909090905,1.4666666666666675,11.6,0.6,0.0,1.581818181818181,3,2,60.0,40.0,4,1,5
S Ladda,0,9,0,0,0,0,0.0,4.5,0.0,0.0,0.0,23.2,225,5,2,9.712230215827327,2.574074074074077,25.0,0.5555555555555556,0.2222222222222222,1.0791366906474809,4,5,44.44444444444444,55.55555555555556,6,1,9
Bipul Sharma,187,121,0,0,11,9,11.0,7.117647058823529,154.54545454545453,0.0,0.0,71.0,581,22,4,8.183098591549316,2.53571428571428,20.75,0.7857142857142857,0.14285714285714285,0.2922535211267613,16,13,55.172413793103445,44.827586206896555,12,1,29
SE Bond,1,2,0,0,0,0,1.0,2.0,50.0,0.0,0.0,31.0,225,9,2,7.258064516129013,3.87500000000001,28.125,1.125,0.25,0.9072580645161267,4,4,50.0,50.0,5,1,8
KA Pollard,3437,2274,8,0,221,224,20.458333333333332,13.535714285714286,151.1433597185576,0.047619047619047616,0.0,249.3,2200,81,16,8.823529411764898,2.3302180685357747,20.560747663551403,0.7570093457943925,0.14953271028037382,0.08246289169873737,98,81,54.7486033519553,45.2513966480447,17,1,179
MJ Lumb,278,188,1,0,45,6,23.166666666666668,15.666666666666666,147.87234042553192,0.08333333333333333,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,5,58.333333333333336,41.66666666666667,7,1,12
DR Martyn,19,24,0,0,1,0,19.0,24.0,79.16666666666666,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,100.0,1,1,1
S Narwal,37,27,0,0,6,0,9.25,6.75,137.03703703703704,0.0,0.0,17.7,203,6,2,11.490566037735858,2.9444444444444424,33.833333333333336,1.0,0.3333333333333333,1.915094339622643,3,4,42.857142857142854,57.14285714285714,5,1,7
UT Yadav,208,198,0,0,16,9,4.333333333333333,4.125,105.05050505050507,0.0,0.0,513.3,4442,163,60,8.653246753246368,3.492063492063648,30.217687074829932,1.1088435374149659,0.40816326530612246,0.058865624171744,73,74,49.65986394557823,50.34013605442177,18,1,147
SJ Srivastava,5,5,0,0,0,0,1.25,1.25,100.0,0.0,0.0,47.2,444,15,7,9.413427561837482,3.3690476190476097,31.714285714285715,1.0714285714285714,0.5,0.6723876829883916,5,9,35.714285714285715,64.28571428571429,9,1,14
AB Barath,42,41,0,0,5,1,14.0,13.666666666666666,102.4390243902439,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,66.66666666666666,33.33333333333333,3,1,3
FY Fazal,183,168,0,0,22,1,16.636363636363637,15.272727272727273,108.92857142857142,0.0,0.0,2.0,20,1,0,10.0,1.0,10.0,0.5,0.0,5.0,6,6,50.0,50.0,7,1,12
AC Voges,181,137,0,0,15,3,25.857142857142858,19.571428571428573,132.1167883211679,0.0,0.0,9.0,76,1,0,8.444444444444443,1.285714285714286,10.857142857142858,0.14285714285714285,0.0,1.206349206349206,4,4,50.0,50.0,7,1,8
MD Mishra,237,204,0,0,24,8,13.941176470588236,12.0,116.1764705882353,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,10,41.17647058823529,58.82352941176471,7,1,17
R Sharma,66,72,0,0,5,3,3.473684210526316,3.789473684210526,91.66666666666666,0.0,0.0,154.7,1100,42,18,7.112068965517245,3.515151515151514,25.0,0.9545454545454546,0.4090909090909091,0.16163793103448285,13,31,29.545454545454547,70.45454545454545,10,1,44
J Theron,10,12,0,0,1,0,2.5,3.0,83.33333333333334,0.0,0.0,37.2,311,13,7,8.367713004484303,3.7166666666666677,31.1,1.3,0.7,0.8367713004484303,3,7,30.0,70.0,8,1,10
NLTC Perera,424,301,0,0,23,26,14.133333333333333,10.033333333333333,140.86378737541528,0.0,0.0,116.8,1031,37,11,8.824536376604765,3.2453703703704018,28.63888888888889,1.0277777777777777,0.3055555555555556,0.2451260104612435,15,22,40.54054054054054,59.45945945945946,11,1,37
Mandeep Singh,1706,1362,3,0,176,38,17.587628865979383,14.041237113402062,125.25697503671071,0.030927835051546393,0.0,2.0,26,0,0,13.0,1.0,13.0,0.0,0.0,6.5,39,58,40.20618556701031,59.79381443298969,16,1,97
KM Jadhav,1208,965,2,0,102,40,14.91358024691358,11.91358024691358,125.18134715025906,0.024691358024691357,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25,56,30.864197530864196,69.1358024691358,14,1,81
KB Arun Karthik,51,46,0,0,4,1,6.375,5.75,110.86956521739131,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,25.0,75.0,7,1,8
KAJ Roach,10,9,0,0,1,0,10.0,9.0,111.11111111111111,0.0,0.0,8.2,80,0,2,9.795918367346934,4.083333333333336,40.0,0.0,1.0,4.897959183673467,0,2,0.0,100.0,2,1,2
PD Collingwood,203,153,1,0,9,13,29.0,21.857142857142858,132.6797385620915,0.14285714285714285,0.0,14.8,101,5,1,6.808988764044953,2.472222222222219,16.833333333333332,0.8333333333333334,0.16666666666666666,1.1348314606741587,3,4,42.857142857142854,57.14285714285714,6,1,7
C Ganapathy,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,13,0,0,13.000000000000002,0.9999999999999999,13.0,0.0,0.0,13.000000000000002,1,0,100.0,0.0,1,0,1
MB Parmar,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,33,0,0,11.000000000000004,2.999999999999999,33.0,0.0,0.0,11.000000000000004,1,0,100.0,0.0,1,0,1
SB Wagh,2,3,0,0,0,0,1.0,1.5,66.66666666666666,0.0,0.0,17.0,147,5,4,8.64705882352942,2.124999999999998,18.375,0.625,0.5,1.0808823529411775,4,4,50.0,50.0,6,1,8
DE Bollinger,21,22,0,0,1,1,5.25,5.5,95.45454545454545,0.0,0.0,96.3,716,43,11,7.432525951557051,3.5679012345679215,26.51851851851852,1.5925925925925926,0.4074074074074074,0.27527873894655747,20,7,74.07407407407408,25.925925925925924,9,1,27
JD Unadkat,197,161,0,0,16,7,7.296296296296297,5.962962962962963,122.36024844720497,0.0,0.0,355.3,3219,109,33,9.05909943714808,3.416666666666719,30.951923076923077,1.0480769230769231,0.3173076923076923,0.08710672535719308,48,56,46.15384615384615,53.84615384615385,17,1,104
AP Dole,34,22,0,0,3,1,17.0,11.0,154.54545454545453,0.0,0.0,11.2,114,5,1,10.208955223880603,3.72222222222222,38.0,1.6666666666666667,0.3333333333333333,3.4029850746268675,2,1,66.66666666666666,33.33333333333333,3,1,3
AN Ahmed,36,25,0,0,4,1,6.0,4.166666666666667,144.0,0.0,0.0,58.2,515,15,5,8.85386819484245,3.4215686274509634,30.294117647058822,0.8823529411764706,0.29411764705882354,0.520815776167203,11,6,64.70588235294117,35.294117647058826,9,1,17
MR Marsh,665,511,3,0,48,38,18.47222222222222,14.194444444444445,130.13698630136986,0.08333333333333333,0.0,93.8,803,37,9,8.557726465364077,2.7598039215686416,23.61764705882353,1.088235294117647,0.2647058823529412,0.2516978372165905,16,26,38.095238095238095,61.904761904761905,13,1,42
L Ablish,0,2,0,0,0,0,0.0,2.0,0.0,0.0,0.0,7.0,76,5,1,10.857142857142852,2.3333333333333344,25.333333333333332,1.6666666666666667,0.3333333333333333,3.6190476190476173,2,1,66.66666666666666,33.33333333333333,3,1,3
RS Sodhi,4,2,0,0,1,0,4.0,2.0,200.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,100.0,0.0,1,1,1
S Sriram,31,35,0,0,3,0,15.5,17.5,88.57142857142857,0.0,0.0,3.0,49,0,1,16.33333333333334,1.4999999999999996,24.5,0.0,0.5,8.16666666666667,1,1,50.0,50.0,2,1,2
B Sumanth,35,37,0,0,3,0,8.75,9.25,94.5945945945946,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,75.0,25.0,4,1,4
C Madan,15,18,0,0,3,0,15.0,18.0,83.33333333333334,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,100.0,0.0,1,1,1
AG Paunikar,49,57,0,0,9,0,9.8,11.4,85.96491228070175,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,40.0,60.0,4,1,5
AJ Finch,2092,1580,12,0,214,78,23.244444444444444,17.555555555555557,132.40506329113924,0.13333333333333333,0.0,7.2,67,1,1,9.34883720930232,1.433333333333334,13.4,0.2,0.2,1.8697674418604642,33,57,36.666666666666664,63.33333333333333,14,1,90
STR Binny,880,671,0,0,66,35,13.333333333333334,10.166666666666666,131.14754098360655,0.0,0.0,99.2,763,28,5,7.694117647058775,1.5740740740740842,12.11111111111111,0.4444444444444444,0.07936507936507936,0.12212885154061548,42,44,48.837209302325576,51.162790697674424,13,1,86
ND Doshi,0,13,0,0,0,0,0.0,13.0,0.0,0.0,0.0,9.3,79,2,0,8.464285714285714,2.3333333333333335,19.75,0.5,0.0,2.1160714285714284,1,3,25.0,75.0,4,1,4
TG Southee,120,107,0,0,8,4,6.315789473684211,5.631578947368421,112.14953271028037,0.0,0.0,201.7,1774,57,21,8.796694214876153,3.734567901234517,32.851851851851855,1.0555555555555556,0.3888888888888889,0.16290174471992877,30,24,55.55555555555556,44.44444444444444,17,1,54
S Randiv,2,4,0,0,0,0,2.0,4.0,50.0,0.0,0.0,29.0,223,8,2,7.689655172413775,3.6250000000000084,27.875,1.0,0.25,0.9612068965517219,6,2,75.0,25.0,7,1,8
IR Jaggi,76,95,0,0,6,0,10.857142857142858,13.571428571428571,80.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,14.285714285714285,85.71428571428571,5,1,7
DT Christian,460,392,0,0,23,19,11.21951219512195,9.560975609756097,117.34693877551021,0.0,0.0,147.7,1218,40,19,8.248306997742645,3.0136054421768774,24.857142857142858,0.8163265306122449,0.3877551020408163,0.16833279587229888,23,26,46.93877551020408,53.06122448979592,13,1,49
AL Menaria,401,354,0,0,24,18,17.434782608695652,15.391304347826088,113.27683615819208,0.0,0.0,18.3,144,3,2,7.854545454545458,1.527777777777777,12.0,0.25,0.16666666666666666,0.6545454545454549,11,14,44.0,56.00000000000001,9,1,25
AUK Pathan,39,23,0,0,5,2,5.571428571428571,3.2857142857142856,169.56521739130434,0.0,0.0,6.5,63,0,0,9.692307692307688,2.1666666666666674,21.0,0.0,0.0,3.2307692307692295,3,4,42.857142857142854,57.14285714285714,5,1,7
RV Gomez,50,48,0,0,5,1,5.555555555555555,5.333333333333333,104.16666666666667,0.0,0.0,16.0,130,6,2,8.125000000000012,1.7777777777777752,14.444444444444445,0.6666666666666666,0.2222222222222222,0.9027777777777791,7,6,53.84615384615385,46.15384615384615,9,1,13
MA Agarwal,2669,1972,10,1,265,98,22.05785123966942,16.297520661157026,135.3448275862069,0.08264462809917356,0.008264462809917356,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,47,74,38.84297520661157,61.15702479338842,15,1,121
UBT Chand,300,293,1,0,32,9,15.0,14.65,102.3890784982935,0.05,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,14,30.0,70.0,9,1,20
JEC Franklin,327,295,1,0,25,9,20.4375,18.4375,110.84745762711864,0.0625,0.0,25.5,225,9,2,8.82352941176469,1.7000000000000028,15.0,0.6,0.13333333333333333,0.5882352941176461,13,6,68.42105263157895,31.57894736842105,8,1,19
DJ Jacobs,92,92,0,0,10,4,13.142857142857142,13.142857142857142,100.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,57.14285714285714,42.857142857142854,6,1,7
AC Thomas,20,19,0,0,1,1,5.0,4.75,105.26315789473684,0.0,0.0,52.8,416,16,10,7.873817034700346,3.5222222222222084,27.733333333333334,1.0666666666666667,0.6666666666666666,0.5249211356466897,3,12,20.0,80.0,9,1,15
Sunny Singh,43,30,0,0,6,1,8.6,6.0,143.33333333333334,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,40.0,60.0,5,1,5
WD Parnell,65,77,0,0,4,1,5.0,5.923076923076923,84.4155844155844,0.0,0.0,121.5,968,40,13,7.967078189300328,3.6818181818182203,29.333333333333332,1.2121212121212122,0.3939393939393939,0.24142661179697963,12,21,36.36363636363637,63.63636363636363,14,1,33
NJ Rimmington,1,1,0,0,0,0,1.0,1.0,100.0,0.0,0.0,3.0,20,0,0,6.666666666666669,2.999999999999999,20.0,0.0,0.0,6.666666666666669,0,1,0.0,100.0,1,1,1
RN ten Doeschate,326,229,0,0,26,15,15.523809523809524,10.904761904761905,142.35807860262008,0.0,0.0,13.0,94,3,0,7.230769230769238,1.2999999999999987,9.4,0.3,0.0,0.7230769230769238,15,8,65.21739130434783,34.78260869565217,9,1,23
S Nadeem,39,85,0,0,2,0,1.95,4.25,45.88235294117647,0.0,0.0,236.5,1800,54,28,7.610993657505437,3.378571428571361,25.714285714285715,0.7714285714285715,0.4,0.10872848082150625,32,39,45.07042253521127,54.929577464788736,12,1,71
BA Bhatt,6,7,0,0,0,1,3.0,3.5,85.71428571428571,0.0,0.0,49.5,408,13,2,8.242424242424269,3.299999999999989,27.2,0.8666666666666667,0.13333333333333333,0.5494949494949513,8,7,53.333333333333336,46.666666666666664,8,1,15
JJ van der Wath,18,16,0,0,1,1,6.0,5.333333333333333,112.5,0.0,0.0,12.3,134,3,2,10.864864864864874,4.111111111111108,44.666666666666664,1.0,0.6666666666666666,3.6216216216216246,0,3,0.0,100.0,3,1,3
S Aravind,59,54,0,0,7,0,5.9,5.4,109.25925925925925,0.0,0.0,126.8,1057,48,16,8.333771353482167,3.337719298245651,27.81578947368421,1.263157894736842,0.42105263157894735,0.219309772460057,18,20,47.368421052631575,52.63157894736842,12,1,38
R Ninan,3,6,0,0,0,0,3.0,6.0,50.0,0.0,0.0,6.0,65,3,0,10.83333333333333,3.000000000000001,32.5,1.5,0.0,5.416666666666665,0,2,0.0,100.0,2,1,2
Shakib Al Hasan,795,628,1,0,73,21,15.288461538461538,12.076923076923077,126.5923566878981,0.019230769230769232,0.0,247.3,1864,71,16,7.536388140161888,3.5333333333332573,26.62857142857143,1.0142857142857142,0.22857142857142856,0.1076626877165984,39,32,54.929577464788736,45.07042253521127,13,1,71
MS Wade,183,172,0,0,23,2,13.071428571428571,12.285714285714286,106.3953488372093,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,4,71.42857142857143,28.57142857142857,8,1,14
TD Paine,10,24,0,0,0,0,5.0,12.0,41.66666666666667,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,100.0,2,1,2
DH Yagnik,170,130,0,0,23,2,10.0,7.647058823529412,130.76923076923077,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,13,23.52941176470588,76.47058823529412,8,1,17
BJ Haddin,18,11,0,0,2,1,18.0,11.0,163.63636363636365,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,100.0,1,1,1
J Syed Mohammad,29,26,0,0,4,0,5.8,5.2,111.53846153846155,0.0,0.0,32.0,286,10,3,8.937499999999977,2.9090909090909167,26.0,0.9090909090909091,0.2727272727272727,0.8124999999999979,7,4,63.63636363636363,36.36363636363637,6,1,11
VR Aaron,50,72,0,0,2,2,4.166666666666667,6.0,69.44444444444444,0.0,0.0,167.0,1527,46,16,9.143712574850342,3.3399999999999848,30.54,0.92,0.32,0.18287425149700684,24,26,48.0,52.0,13,1,50
NL McCullum,26,21,0,0,0,1,13.0,10.5,123.80952380952381,0.0,0.0,5.0,35,0,0,7.0,2.5,17.5,0.0,0.0,3.5,0,2,0.0,100.0,2,1,2
JE Taylor,3,3,0,0,0,0,1.5,1.5,100.0,0.0,0.0,19.7,167,6,1,8.491525423728813,3.9333333333333336,33.4,1.2,0.2,1.6983050847457626,0,5,0.0,100.0,4,1,5
KMDN Kulasekara,5,2,0,0,1,0,5.0,2.0,250.0,0.0,0.0,17.0,122,6,4,7.1764705882353015,3.3999999999999964,24.4,1.2,0.8,1.4352941176470604,3,2,60.0,40.0,3,1,5
TR Birt,75,57,0,0,9,2,15.0,11.4,131.57894736842107,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,40.0,60.0,4,1,5
Harpreet Singh,123,116,0,0,10,3,15.375,14.5,106.03448275862068,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,25.0,75.0,6,1,8
M Klinger,73,76,0,0,9,0,18.25,19.0,96.05263157894737,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,50.0,50.0,3,1,4
P Parameswaran,1,2,0,0,0,0,0.5,1.0,50.0,0.0,0.0,25.8,226,9,2,8.748387096774179,3.2291666666666723,28.25,1.125,0.25,1.0935483870967724,5,3,62.5,37.5,6,1,8
AC Blizzard,120,88,1,0,21,2,17.142857142857142,12.571428571428571,136.36363636363635,0.14285714285714285,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,42.857142857142854,57.14285714285714,6,1,7
I Malhotra,7,4,0,0,1,0,7.0,4.0,175.0,0.0,0.0,1.0,23,0,0,23.000000000000004,0.9999999999999999,23.0,0.0,0.0,23.000000000000004,0,1,0.0,100.0,1,1,1
CA Ingram,205,178,0,0,22,5,13.666666666666666,11.866666666666667,115.1685393258427,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,8,46.666666666666664,53.333333333333336,8,1,15
B Kumar,306,317,0,0,30,3,4.707692307692308,4.876923076923077,96.52996845425868,0.0,0.0,653.7,5051,195,74,7.7271800101989845,3.7140151515151003,28.698863636363637,1.1079545454545454,0.42045454545454547,0.04390443187613059,77,99,43.75,56.25,17,1,176
CJ Ferguson,98,116,0,0,9,0,12.25,14.5,84.48275862068965,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,50.0,50.0,5,1,8
AA Kazi,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,21,1,0,10.5,2.0,21.0,1.0,0.0,10.5,1,0,100.0,0.0,1,0,1
Anand Rajan,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,25.0,206,10,5,8.239999999999988,3.125000000000005,25.75,1.25,0.625,1.0299999999999985,4,4,50.0,50.0,6,0,8
P Prasanth,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,18,0,0,18.000000000000004,0.9999999999999999,18.0,0.0,0.0,18.000000000000004,1,0,100.0,0.0,1,0,1
Y Gnaneswara Rao,19,17,0,0,3,0,19.0,17.0,111.76470588235294,0.0,0.0,1.0,7,0,0,7.000000000000001,0.9999999999999999,7.0,0.0,0.0,7.000000000000001,1,1,50.0,50.0,2,1,2
AA Chavan,12,11,0,0,2,0,4.0,3.6666666666666665,109.09090909090908,0.0,0.0,41.3,339,8,5,8.201612903225817,3.1794871794871757,26.076923076923077,0.6153846153846154,0.38461538461538464,0.6308933002481397,6,7,46.15384615384615,53.84615384615385,6,1,13
S Rana,91,79,0,0,9,1,11.375,9.875,115.18987341772151,0.0,0.0,2.7,18,0,0,6.750000000000002,0.8888888888888887,6.0,0.0,0.0,2.2500000000000004,2,6,25.0,75.0,6,1,8
JP Faulkner,527,384,0,0,36,23,11.71111111111111,8.533333333333333,137.23958333333331,0.0,0.0,207.2,1849,76,19,8.92518101367672,3.452777777777727,30.816666666666666,1.2666666666666666,0.31666666666666665,0.148753016894612,29,31,48.333333333333336,51.66666666666667,11,1,60
SS Mundhe,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,6,1,0,6.000000000000001,0.9999999999999999,6.0,1.0,0.0,6.000000000000001,0,1,0.0,100.0,1,0,1
RW Price,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,33,0,0,11.000000000000004,2.999999999999999,33.0,0.0,0.0,11.000000000000004,1,0,100.0,0.0,1,0,1
F du Plessis,4571,3307,29,0,422,166,33.1231884057971,23.963768115942027,138.2219534321137,0.21014492753623187,0.0,1.0,16,0,0,16.000000000000004,0.9999999999999999,16.0,0.0,0.0,16.000000000000004,74,64,53.62318840579711,46.3768115942029,15,1,138
RE Levi,83,69,1,0,10,4,13.833333333333334,11.5,120.28985507246377,0.16666666666666666,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,66.66666666666666,33.33333333333333,5,1,6
GJ Maxwell,2772,1720,16,0,233,160,21.65625,13.4375,161.16279069767444,0.125,0.0,157.3,1311,41,14,8.33262711864408,1.9915611814345964,16.59493670886076,0.5189873417721519,0.17721518987341772,0.1054762926410643,63,70,47.368421052631575,52.63157894736842,16,1,133
M de Lange,1,2,0,0,0,0,1.0,2.0,50.0,0.0,0.0,18.3,171,6,2,9.327272727272732,3.666666666666665,34.2,1.2,0.4,1.8654545454545464,3,2,60.0,40.0,3,1,5
SPD Smith,2495,1920,6,1,226,60,26.827956989247312,20.64516129032258,129.94791666666669,0.06451612903225806,0.010752688172043012,0.3,5,0,0,15.0,0.3333333333333333,5.0,0.0,0.0,15.0,38,55,40.86021505376344,59.13978494623656,12,1,93
MN Samuels,161,163,0,0,9,7,11.5,11.642857142857142,98.77300613496932,0.0,0.0,35.7,285,10,4,7.990654205607469,3.2424242424242453,25.90909090909091,0.9090909090909091,0.36363636363636365,0.726423109600679,6,9,40.0,60.0,8,1,15
SA Yadav,3594,2440,20,0,385,130,26.622222222222224,18.074074074074073,147.2950819672131,0.14814814814814814,0.0,1.0,8,0,0,8.000000000000002,0.9999999999999999,8.0,0.0,0.0,8.000000000000002,67,69,49.26470588235294,50.73529411764706,17,1,136
KK Cooper,116,67,0,0,9,8,9.666666666666666,5.583333333333333,173.13432835820893,0.0,0.0,96.2,789,36,10,8.204506065857839,3.8466666666666884,31.56,1.44,0.4,0.32818024263431356,12,13,48.0,52.0,8,1,25
DAJ Bracewell,12,9,0,0,1,0,12.0,9.0,133.33333333333331,0.0,0.0,4.0,32,3,0,8.000000000000004,3.9999999999999982,32.0,3.0,0.0,8.000000000000004,0,1,0.0,100.0,1,1,1
HV Patel,249,200,0,0,16,15,6.72972972972973,5.405405405405405,124.50000000000001,0.0,0.0,363.0,3215,151,31,8.856749311294612,3.5242718446602552,31.21359223300971,1.4660194174757282,0.30097087378640774,0.08598785739120983,52,52,50.0,50.0,16,1,104
Ankit Sharma,87,67,0,0,7,4,8.7,6.7,129.8507462686567,0.0,0.0,61.2,453,12,6,7.405994550408759,2.912698412698397,21.571428571428573,0.5714285714285714,0.2857142857142857,0.3526664071623219,4,17,19.047619047619047,80.95238095238095,9,1,21
DJ Harris,111,99,0,0,11,5,27.75,24.75,112.12121212121211,0.0,0.0,3.0,26,0,0,8.66666666666667,1.4999999999999996,13.0,0.0,0.0,4.333333333333335,0,4,0.0,100.0,4,1,4
TP Sudhindra,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11.8,137,1,1,11.577464788732403,3.9444444444444415,45.666666666666664,0.3333333333333333,0.3333333333333333,3.8591549295774676,0,3,0.0,100.0,3,0,3
SP Narine,1534,888,7,1,164,97,14.471698113207546,8.377358490566039,172.74774774774775,0.0660377358490566,0.009433962264150943,680.8,4672,200,71,6.8621787025705325,3.890476190476104,26.697142857142858,1.1428571428571428,0.4057142857142857,0.039212449728974474,99,77,56.25,43.75,17,1,176
GB Hogg,22,22,0,0,1,0,5.5,5.5,100.0,0.0,0.0,76.5,585,25,6,7.647058823529413,3.6428571428571423,27.857142857142858,1.1904761904761905,0.2857142857142857,0.36414565826330536,8,13,38.095238095238095,61.904761904761905,9,1,21
RR Bhatkal,0,2,0,0,0,0,0.0,2.0,0.0,0.0,0.0,2.0,35,0,0,17.5,2.0,35.0,0.0,0.0,17.5,0,1,0.0,100.0,1,1,1
P Awana,5,14,0,0,0,0,1.0,2.8,35.714285714285715,0.0,0.0,125.2,1046,43,14,8.356857523302173,3.7929292929293346,31.696969696969695,1.303030303030303,0.42424242424242425,0.25323810676673253,19,14,57.57575757575758,42.42424242424242,9,1,33
V Pratap Singh,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,34.0,300,12,2,8.82352941176469,3.777777777777784,33.333333333333336,1.3333333333333333,0.2222222222222222,0.9803921568627434,3,6,33.33333333333333,66.66666666666666,8,1,9
CJ McKay,8,15,0,0,0,0,8.0,15.0,53.333333333333336,0.0,0.0,7.0,60,1,1,8.571428571428568,3.5000000000000018,30.0,0.5,0.5,4.285714285714284,1,1,50.0,50.0,2,1,2
AD Russell,2488,1408,6,0,171,209,23.923076923076923,13.538461538461538,176.70454545454547,0.057692307692307696,0.0,284.5,2691,125,27,9.458699472759314,2.540178571428548,24.026785714285715,1.1160714285714286,0.24107142857142858,0.08445267386392244,61,62,49.59349593495935,50.40650406504065,16,1,123
