fullName,T50s,T100s,TRuns,TBF,Avg_Run,Avg_SR,Matches,Dismissals,DuckOuts,MostCommonPosition,Fours,Sixes,RF(50s),RF(100s),DuckOutPercentage,StrikeRate
Nehal Wadhera,2,0,241.0,166.0,24.1,139.97,10,9,1,2,23.0,12.0,0.2,0.0,10.0,145.18072289156626
Nic Maddinson,0,0,20.0,21.0,6.666666666666667,91.26666666666667,3,3,0,2,4.0,0.0,0.0,0.0,0.0,95.23809523809523
Nicholas Pooran,6,0,1270.0,810.0,21.896551724137932,138.4508620689655,58,46,7,2,77.0,91.0,0.10344827586206896,0.0,12.068965517241379,156.79012345679013
Nikhil Naik,0,0,31.0,50.0,7.75,47.245,4,4,0,1,2.0,0.0,0.0,0.0,0.0,62.0
Niraj Patel,1,0,121.0,119.0,20.166666666666668,98.48166666666667,6,4,0,2,14.0,1.0,0.16666666666666666,0.0,0.0,101.68067226890756
Nitin Saini,1,0,140.0,141.0,14.0,83.003,10,10,0,1,16.0,0.0,0.1,0.0,0.0,99.29078014184397
Nitish Rana,18,0,2594.0,1918.0,26.2020202020202,118.38727272727273,99,91,7,2,229.0,131.0,0.18181818181818182,0.0,7.07070707070707,135.24504692387904
Noor Ahmad,0,0,8.0,9.0,2.6666666666666665,57.776666666666664,3,2,1,2,1.0,0.0,0.0,0.0,33.33333333333333,88.88888888888889
Nuwan Kulasekara,0,0,5.0,3.0,5.0,166.66,1,0,0,2,1.0,0.0,0.0,0.0,0.0,166.66666666666669
Nuwan Zoysa,0,0,11.0,9.0,5.5,96.425,2,1,0,1,1.0,0.0,0.0,0.0,0.0,122.22222222222223
Obed McCoy,0,0,8.0,5.0,8.0,160.0,1,1,0,1,0.0,1.0,0.0,0.0,0.0,160.0
Odean Smith,0,0,51.0,44.0,8.5,102.835,6,3,1,1,1.0,5.0,0.0,0.0,16.666666666666664,115.90909090909092
Owais Shah,4,0,506.0,389.0,23.0,119.06409090909091,22,15,0,1,34.0,23.0,0.18181818181818182,0.0,0.0,130.0771208226221
PM Sarvesh Kumar,0,0,1.0,2.0,1.0,50.0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,50.0
Paidikalva Vijaykumar,0,0,1.0,1.0,1.0,100.0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,100.0
Pankaj Singh,0,0,7.0,12.0,1.4,60.66600000000001,5,2,1,2,0.0,0.0,0.0,0.0,20.0,58.333333333333336
Paras Dogra,0,0,127.0,138.0,10.583333333333334,79.29916666666666,12,11,1,1,4.0,5.0,0.0,0.0,8.333333333333332,92.02898550724638
Pardeep Sahu,0,0,19.0,13.0,9.5,125.0,2,1,0,1,1.0,1.0,0.0,0.0,0.0,146.15384615384613
Parthiv Patel,13,0,2848.0,2358.0,20.941176470588236,101.9972794117647,136,126,13,1,365.0,49.0,0.09558823529411764,0.0,9.558823529411764,120.78032230703985
Parvez Rasool,0,0,17.0,20.0,4.25,79.0275,4,2,0,2,1.0,0.0,0.0,0.0,0.0,85.0
Parvinder Awana,0,0,5.0,14.0,1.0,20.0,5,2,3,1,0.0,0.0,0.0,0.0,60.0,35.714285714285715
Pat Cummins,3,0,379.0,249.0,13.068965517241379,127.41793103448275,29,20,4,2,24.0,26.0,0.10344827586206896,0.0,13.793103448275861,152.20883534136547
Paul Collingwood,3,0,203.0,156.0,29.0,109.43285714285715,7,5,0,1,9.0,13.0,0.42857142857142855,0.0,0.0,130.12820512820514
Paul Valthaty,2,1,505.0,418.0,21.956521739130434,93.34304347826087,23,22,1,1,60.0,20.0,0.08695652173913043,0.043478260869565216,4.3478260869565215,120.8133971291866
Pawan Negi,0,0,365.0,289.0,10.428571428571429,119.7162857142857,35,26,3,1,27.0,16.0,0.0,0.0,8.571428571428571,126.29757785467129
Peter Handscomb,0,0,6.0,12.0,6.0,50.0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,50.0
Phil Salt,2,0,218.0,133.0,24.22222222222222,115.81444444444443,9,8,2,2,24.0,10.0,0.2222222222222222,0.0,22.22222222222222,163.90977443609023
Pinal Shah,0,0,92.0,91.0,10.222222222222221,96.22,9,8,1,1,9.0,2.0,0.0,0.0,11.11111111111111,101.0989010989011
Piyush Chawla,0,0,609.0,548.0,7.6125,106.999,80,50,13,1,55.0,19.0,0.0,0.0,16.25,111.13138686131387
Prabhsimran Singh,1,1,422.0,304.0,21.1,113.123,20,20,2,1,44.0,21.0,0.05,0.05,10.0,138.8157894736842
Pradeep Sangwan,0,0,26.0,44.0,1.8571428571428572,57.46,14,8,5,1,1.0,0.0,0.0,0.0,35.714285714285715,59.09090909090909
Pragyan Ojha,0,0,16.0,45.0,0.8421052631578947,48.421052631578945,19,11,7,1,0.0,0.0,0.0,0.0,36.84210526315789,35.55555555555556
Prasanth Parameswaran,0,0,1.0,2.0,0.5,50.0,2,0,1,1,0.0,0.0,0.0,0.0,50.0,50.0
Prashant Chopra,0,0,8.0,6.0,8.0,133.33,1,1,0,2,2.0,0.0,0.0,0.0,0.0,133.33333333333331
Prasidh Krishna,0,0,9.0,24.0,1.2857142857142858,26.25714285714286,7,3,3,2,0.0,0.0,0.0,0.0,42.857142857142854,37.5
Praveen Dubey,0,0,23.0,33.0,11.5,66.92,2,1,0,1,2.0,0.0,0.0,0.0,0.0,69.6969696969697
Praveen Kumar,0,0,340.0,314.0,5.964912280701754,91.09456140350878,57,38,9,1,22.0,17.0,0.0,0.0,15.789473684210526,108.28025477707006
Pravin Tambe,0,0,18.0,39.0,3.0,63.281666666666666,6,2,0,2,1.0,0.0,0.0,0.0,0.0,46.15384615384615
Prayas Ray Barman,0,0,19.0,24.0,19.0,79.16,1,1,0,2,2.0,0.0,0.0,0.0,0.0,79.16666666666666
Prerak Mankad,1,0,97.0,73.0,19.4,144.44400000000002,5,3,1,2,13.0,2.0,0.2,0.0,20.0,132.87671232876713
Prithvi Raj,0,0,0.0,1.0,0.0,0.0,1,0,1,1,0.0,0.0,0.0,0.0,100.0,0.0
Prithvi Shaw,13,0,1694.0,1162.0,23.859154929577464,120.2618309859155,71,71,7,2,208.0,56.0,0.18309859154929578,0.0,9.859154929577464,145.78313253012047
Priyam Garg,1,0,273.0,241.0,14.368421052631579,95.97473684210526,19,18,2,2,16.0,9.0,0.05263157894736842,0.0,10.526315789473683,113.27800829875518
Quinton de Kock,20,2,2907.0,2166.0,30.28125,116.48322916666666,96,90,3,1,287.0,114.0,0.20833333333333334,0.020833333333333332,3.125,134.21052631578948
RP Singh,0,0,52.0,76.0,1.8571428571428572,69.58285714285714,28,14,6,2,2.0,1.0,0.0,0.0,21.428571428571427,68.42105263157895
Rahmanullah Gurbaz,2,0,227.0,170.0,20.636363636363637,93.91363636363636,11,11,2,2,17.0,15.0,0.18181818181818182,0.0,18.181818181818183,133.52941176470588
Rahul Chahar,0,0,108.0,109.0,5.4,73.42150000000001,20,14,7,1,10.0,4.0,0.0,0.0,35.0,99.08256880733946
Rahul Dravid,11,0,2174.0,1882.0,26.51219512195122,104.75987804878048,82,77,3,2,268.0,28.0,0.13414634146341464,0.0,3.6585365853658534,115.5154091392136
Rahul Sharma,0,0,66.0,75.0,3.473684210526316,54.48947368421052,19,13,10,2,5.0,3.0,0.0,0.0,52.63157894736842,88.0
Rahul Shukla,0,0,19.0,23.0,4.75,66.6625,4,1,0,1,2.0,0.0,0.0,0.0,0.0,82.6086956521739
Rahul Tewatia,1,0,825.0,623.0,14.732142857142858,128.1157142857143,56,33,1,2,60.0,42.0,0.017857142857142856,0.0,1.7857142857142856,132.42375601926165
Rahul Tripathi,11,0,2071.0,1490.0,23.804597701149426,125.51747126436783,87,77,4,2,205.0,78.0,0.12643678160919541,0.0,4.597701149425287,138.99328859060404
Raiphi Gomez,0,0,50.0,51.0,5.555555555555555,95.30666666666667,9,5,3,1,5.0,1.0,0.0,0.0,33.33333333333333,98.0392156862745
Rajagopal Sathish,0,0,270.0,231.0,11.25,107.93541666666665,24,17,2,1,22.0,6.0,0.0,0.0,8.333333333333332,116.88311688311688
Rajat Bhatia,0,0,342.0,284.0,7.276595744680851,126.47808510638298,47,30,5,1,24.0,13.0,0.0,0.0,10.638297872340425,120.4225352112676
Rajat Patidar,2,1,404.0,280.0,36.72727272727273,126.57545454545453,11,10,0,1,30.0,21.0,0.18181818181818182,0.09090909090909091,0.0,144.28571428571428
Rajesh Bishnoi,0,0,19.0,17.0,6.333333333333333,59.52333333333333,3,3,1,2,1.0,2.0,0.0,0.0,33.33333333333333,111.76470588235294
Raju Bhatkal,0,0,0.0,2.0,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,100.0,0.0
Raj Bawa,0,0,11.0,14.0,5.5,42.305,2,2,1,1,1.0,0.0,0.0,0.0,50.0,78.57142857142857
Ramandeep Singh,0,0,45.0,40.0,11.25,143.7475,4,2,0,2,3.0,1.0,0.0,0.0,0.0,112.5
Ramesh Powar,0,0,67.0,64.0,7.444444444444445,98.35777777777778,9,3,1,1,6.0,1.0,0.0,0.0,11.11111111111111,104.6875
Ramnaresh Sarwan,0,0,73.0,75.0,18.25,93.89,4,4,0,2,6.0,1.0,0.0,0.0,0.0,97.33333333333334
Rashid Khan,1,0,443.0,266.0,8.86,118.52940000000001,50,32,15,1,28.0,35.0,0.02,0.0,30.0,166.54135338345867
Rasikh Salam,0,0,12.0,10.0,6.0,120.83,2,1,0,2,1.0,0.0,0.0,0.0,0.0,120.0
Rassie van der Dussen,0,0,22.0,24.0,7.333333333333333,93.33333333333333,3,2,0,1,2.0,0.0,0.0,0.0,0.0,91.66666666666666
Ravi Bishnoi,0,0,28.0,44.0,2.5454545454545454,78.24636363636364,11,5,2,2,2.0,0.0,0.0,0.0,18.181818181818183,63.63636363636363
Ravi Bopara,3,0,531.0,453.0,24.136363636363637,93.40227272727272,22,18,2,1,39.0,16.0,0.13636363636363635,0.0,9.090909090909092,117.21854304635761
Ravi Rampaul,0,0,51.0,50.0,7.285714285714286,67.74142857142857,7,5,3,1,3.0,2.0,0.0,0.0,42.857142857142854,102.0
Ravichandran Ashwin,1,0,714.0,601.0,8.814814814814815,107.92987654320987,81,53,13,1,56.0,24.0,0.012345679012345678,0.0,16.049382716049383,118.80199667221298
Ravindra Jadeja,2,0,2692.0,2093.0,15.928994082840237,130.7008875739645,169,102,8,1,193.0,99.0,0.011834319526627219,0.0,4.733727810650888,128.61920688007643
Reetinder Sodhi,0,0,4.0,2.0,4.0,200.0,1,0,0,2,1.0,0.0,0.0,0.0,0.0,200.0
Richard Levi,1,0,83.0,73.0,13.833333333333334,55.498333333333335,6,6,2,2,10.0,4.0,0.16666666666666666,0.0,33.33333333333333,113.69863013698631
Ricky Bhui,0,0,7.0,17.0,3.5,29.165,2,2,1,2,0.0,0.0,0.0,0.0,50.0,41.17647058823529
Ricky Ponting,0,0,91.0,128.0,10.11111111111111,48.102222222222224,9,9,3,1,5.0,2.0,0.0,0.0,33.33333333333333,71.09375
Rilee Rossouw,1,0,262.0,192.0,18.714285714285715,99.15142857142857,14,12,3,2,20.0,14.0,0.07142857142857142,0.0,21.428571428571427,136.45833333333331
Riley Meredith,0,0,0.0,3.0,0.0,0.0,2,0,2,2,0.0,0.0,0.0,0.0,100.0,0.0
Rinku Singh,4,0,725.0,510.0,25.0,131.0051724137931,29,20,0,1,54.0,38.0,0.13793103448275862,0.0,0.0,142.15686274509804
Ripal Patel,0,0,80.0,73.0,11.428571428571429,121.46428571428571,7,5,0,2,6.0,2.0,0.0,0.0,0.0,109.58904109589041
Rishabh Pant,15,1,2838.0,1918.0,29.257731958762886,133.34288659793813,97,82,4,2,260.0,129.0,0.15463917525773196,0.010309278350515464,4.123711340206185,147.96663190823776
Rishi Dhawan,0,0,210.0,187.0,9.545454545454545,126.26727272727273,22,11,1,1,18.0,7.0,0.0,0.0,4.545454545454546,112.29946524064172
Riyan Parag,2,0,600.0,484.0,13.636363636363637,109.12409090909091,44,37,4,1,44.0,27.0,0.045454545454545456,0.0,9.090909090909092,123.96694214876034
Rob Quiney,1,0,103.0,102.0,14.714285714285714,108.53714285714285,7,7,0,2,12.0,3.0,0.14285714285714285,0.0,0.0,100.98039215686273
Robin Peterson,0,0,32.0,30.0,6.4,88.28399999999999,5,3,1,2,3.0,1.0,0.0,0.0,20.0,106.66666666666667
Robin Uthappa,27,0,4952.0,3799.0,25.13705583756345,117.88203045685279,197,180,8,2,481.0,182.0,0.13705583756345177,0.0,4.060913705583756,130.35009212950777
Roelof van der Merwe,0,0,159.0,141.0,10.6,91.076,15,11,0,1,11.0,8.0,0.0,0.0,0.0,112.7659574468085
Rohan Gavaskar,0,0,2.0,8.0,2.0,25.0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,25.0
Rohan Raje,0,0,20.0,18.0,4.0,85.428,5,1,0,1,1.0,1.0,0.0,0.0,0.0,111.11111111111111
Rohit Sharma,42,1,6211.0,4776.0,26.206751054852322,111.35987341772152,237,209,15,1,554.0,257.0,0.17721518987341772,0.004219409282700422,6.329113924050633,130.04606365159128
Romario Shepherd,0,0,58.0,42.0,14.5,101.665,4,3,1,2,2.0,5.0,0.0,0.0,25.0,138.0952380952381
Ronit More,0,0,2.0,2.0,2.0,100.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,100.0
Ross Taylor,3,0,1017.0,822.0,18.833333333333332,114.4711111111111,54,40,3,2,66.0,46.0,0.05555555555555555,0.0,5.555555555555555,123.72262773722629
Rovman Powell,1,0,257.0,176.0,17.133333333333333,104.05199999999999,15,13,2,2,11.0,22.0,0.06666666666666667,0.0,13.333333333333334,146.02272727272728
Rusty Theron,0,0,10.0,12.0,2.5,66.66499999999999,4,2,1,2,1.0,0.0,0.0,0.0,25.0,83.33333333333334
Ruturaj Gaikwad,14,1,1797.0,1326.0,35.23529411764706,110.74156862745097,51,46,4,1,159.0,73.0,0.27450980392156865,0.0196078431372549,7.8431372549019605,135.52036199095022
Ryan Harris,0,0,117.0,112.0,5.571428571428571,97.61571428571428,21,12,2,2,6.0,3.0,0.0,0.0,9.523809523809524,104.46428571428572
Ryan McLaren,1,0,159.0,171.0,12.23076923076923,71.85846153846154,13,8,2,1,14.0,1.0,0.07692307692307693,0.0,15.384615384615385,92.98245614035088
Ryan Ninan,0,0,3.0,6.0,3.0,50.0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,50.0
Ryan ten Doeschate,1,0,326.0,235.0,15.523809523809524,121.15380952380953,21,14,3,2,26.0,15.0,0.047619047619047616,0.0,14.285714285714285,138.72340425531914
S Badrinath,11,0,1441.0,1212.0,22.16923076923077,114.09815384615385,65,47,6,1,154.0,28.0,0.16923076923076924,0.0,9.230769230769232,118.8943894389439
Sachin Baby,0,0,144.0,118.0,13.090909090909092,106.56272727272727,11,9,1,2,11.0,5.0,0.0,0.0,9.090909090909092,122.03389830508475
Sachin Rana,0,0,91.0,81.0,11.375,104.09,8,4,0,1,9.0,1.0,0.0,0.0,0.0,112.34567901234568
Sachin Tendulkar,13,1,2334.0,1948.0,29.923076923076923,105.89,78,69,4,1,295.0,29.0,0.16666666666666666,0.01282051282051282,5.128205128205128,119.81519507186857
Sachithra Senanayake,0,0,10.0,17.0,2.5,75.96000000000001,4,1,1,2,0.0,0.0,0.0,0.0,25.0,58.82352941176471
Sai Sudharsan,4,0,507.0,370.0,39.0,131.6,13,11,0,1,47.0,15.0,0.3076923076923077,0.0,0.0,137.02702702702703
Salman Butt,1,0,193.0,161.0,27.571428571428573,112.94000000000001,7,7,0,1,30.0,2.0,0.14285714285714285,0.0,0.0,119.87577639751552
Sam Billings,3,0,503.0,388.0,18.62962962962963,105.45592592592592,27,26,3,2,40.0,20.0,0.1111111111111111,0.0,11.11111111111111,129.63917525773198
Sam Curran,3,0,613.0,428.0,17.02777777777778,134.47527777777776,36,25,4,1,50.0,31.0,0.08333333333333333,0.0,11.11111111111111,143.22429906542055
Samuel Badree,0,0,13.0,23.0,2.6,43.489999999999995,5,5,2,2,0.0,0.0,0.0,0.0,40.0,56.52173913043478
Sanath Jayasuriya,4,1,768.0,532.0,25.6,119.72233333333334,30,28,2,1,84.0,39.0,0.13333333333333333,0.03333333333333333,6.666666666666667,144.36090225563908
Sandeep Lamichhane,0,0,0.0,1.0,0.0,0.0,1,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0
Sandeep Sharma,0,0,54.0,70.0,2.16,63.644,25,6,8,2,4.0,0.0,0.0,0.0,32.0,77.14285714285715
Sanjay Bangar,0,0,49.0,58.0,7.0,85.67285714285715,7,6,0,1,1.0,3.0,0.0,0.0,0.0,84.48275862068965
Sanjay Yadav,0,0,0.0,2.0,0.0,0.0,1,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0
Sanju Samson,20,3,3888.0,2834.0,26.448979591836736,116.4660544217687,147,132,9,2,304.0,182.0,0.1360544217687075,0.02040816326530612,6.122448979591836,137.19124911785462
Sanvir Singh,0,0,11.0,9.0,5.5,124.995,2,1,0,1,1.0,1.0,0.0,0.0,0.0,122.22222222222223
Sarabjit Ladda,0,0,0.0,9.0,0.0,0.0,2,1,2,2,0.0,0.0,0.0,0.0,100.0,0.0
Sarfaraz Khan,1,0,585.0,448.0,16.25,117.71166666666666,36,26,3,1,63.0,14.0,0.027777777777777776,0.0,8.333333333333332,130.58035714285714
Saurabh Tiwary,8,0,1494.0,1244.0,20.465753424657535,112.3419178082192,73,52,1,1,111.0,50.0,0.1095890410958904,0.0,1.36986301369863,120.09646302250805
Scott Styris,0,0,131.0,133.0,13.1,108.237,10,7,0,1,10.0,3.0,0.0,0.0,0.0,98.49624060150376
Sean Abbott,0,0,22.0,18.0,7.333333333333333,106.85000000000001,3,3,0,2,1.0,2.0,0.0,0.0,0.0,122.22222222222223
Shadab Jakati,0,0,28.0,29.0,5.6,84.5,5,1,0,1,3.0,0.0,0.0,0.0,0.0,96.55172413793103
Shahbaz Ahmed,0,0,321.0,274.0,12.84,104.95280000000001,25,19,0,1,21.0,12.0,0.0,0.0,0.0,117.15328467153286
Shahbaz Nadeem,0,0,39.0,87.0,1.95,34.707,20,14,7,2,2.0,0.0,0.0,0.0,35.0,44.827586206896555
Shahid Afridi,0,0,81.0,46.0,9.0,129.6277777777778,9,8,1,1,7.0,6.0,0.0,0.0,11.11111111111111,176.08695652173913
Shakib Al Hasan,2,0,793.0,637.0,15.25,104.94384615384615,52,40,4,1,73.0,21.0,0.038461538461538464,0.0,7.6923076923076925,124.48979591836735
Shalabh Srivastava,0,0,5.0,5.0,1.25,87.5,4,1,1,1,0.0,0.0,0.0,0.0,25.0,100.0
Shane Bond,0,0,1.0,2.0,1.0,50.0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,50.0
Shane Harwood,0,0,9.0,14.0,4.5,64.28,2,0,0,1,0.0,0.0,0.0,0.0,0.0,64.28571428571429
Shane Warne,0,0,198.0,214.0,7.333333333333333,78.64740740740741,27,18,5,2,14.0,6.0,0.0,0.0,18.51851851851852,92.5233644859813
Shane Watson,21,4,3874.0,2809.0,27.47517730496454,119.23531914893617,141,125,7,2,376.0,190.0,0.14893617021276595,0.028368794326241134,4.964539007092199,137.91384834460663
Shardul Thakur,1,0,286.0,204.0,8.9375,109.4496875,32,23,6,2,25.0,12.0,0.03125,0.0,18.75,140.19607843137254
Shashank Singh,0,0,69.0,47.0,13.8,174.2,5,4,0,2,5.0,4.0,0.0,0.0,0.0,146.80851063829786
Shaun Marsh,20,1,2477.0,1866.0,35.89855072463768,116.3627536231884,69,62,1,1,266.0,78.0,0.2898550724637681,0.014492753623188406,1.4492753623188406,132.7438370846731
Shaun Pollock,0,0,147.0,111.0,18.375,109.76,8,8,2,1,12.0,8.0,0.0,0.0,25.0,132.43243243243242
Shaun Tait,0,0,23.0,26.0,4.6,67.22,5,3,1,1,1.0,1.0,0.0,0.0,20.0,88.46153846153845
Sheldon Cottrell,0,0,0.0,2.0,0.0,0.0,1,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0
Sheldon Jackson,0,0,61.0,57.0,7.625,102.08,8,6,1,1,5.0,1.0,0.0,0.0,12.5,107.01754385964912
Sherfane Rutherford,0,0,106.0,104.0,11.777777777777779,116.33777777777777,9,7,0,2,3.0,8.0,0.0,0.0,0.0,101.92307692307692
Shikhar Dhawan,50,2,6617.0,5203.0,30.63425925925926,111.94462962962963,216,188,12,1,750.0,148.0,0.23148148148148148,0.009259259259259259,5.555555555555555,127.1766288679608
Shimron Hetmyer,4,0,1130.0,743.0,20.178571428571427,134.79446428571427,56,35,2,1,67.0,75.0,0.07142857142857142,0.0,3.571428571428571,152.08613728129205
Shivam Dube,6,0,1106.0,780.0,23.53191489361702,124.68085106382979,47,39,1,1,58.0,73.0,0.1276595744680851,0.0,2.127659574468085,141.7948717948718
Shivam Mavi,0,0,51.0,56.0,4.636363636363637,62.371818181818185,11,9,3,2,4.0,2.0,0.0,0.0,27.27272727272727,91.07142857142857
Shivam Sharma,0,0,5.0,3.0,2.5,150.0,2,1,0,1,1.0,0.0,0.0,0.0,0.0,166.66666666666669
Shivil Kaushik,0,0,0.0,1.0,0.0,0.0,1,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0
Shivnarine Chanderpaul,0,0,25.0,31.0,8.333333333333334,77.1,3,3,0,2,4.0,0.0,0.0,0.0,0.0,80.64516129032258
Shoaib Ahmed,0,0,1.0,6.0,0.3333333333333333,16.666666666666668,3,2,2,2,0.0,0.0,0.0,0.0,66.66666666666666,16.666666666666664
Shoaib Akhtar,0,0,2.0,7.0,2.0,28.57,1,1,0,1,0.0,0.0,0.0,0.0,0.0,28.57142857142857
Shoaib Malik,0,0,52.0,47.0,10.4,107.502,5,4,0,1,5.0,0.0,0.0,0.0,0.0,110.63829787234043
Shoaib Shaikh,0,0,6.0,7.0,6.0,85.71,1,1,0,2,1.0,0.0,0.0,0.0,0.0,85.71428571428571
Shreevats Goswami,1,0,293.0,295.0,13.952380952380953,80.40428571428572,21,20,4,1,32.0,3.0,0.047619047619047616,0.0,19.047619047619047,99.32203389830508
Shreyas Gopal,0,0,180.0,169.0,8.181818181818182,96.27,22,14,4,2,19.0,2.0,0.0,0.0,18.181818181818183,106.50887573964498
Shreyas Iyer,19,0,2776.0,2214.0,27.76,108.77780000000001,100,88,5,1,237.0,99.0,0.19,0.0,5.0,125.38392050587173
Shrikant Wagh,0,0,2.0,3.0,1.0,50.0,2,2,1,1,0.0,0.0,0.0,0.0,50.0,66.66666666666666
Shubman Gill,18,3,2790.0,2081.0,32.06896551724138,120.15459770114943,87,74,4,1,273.0,80.0,0.20689655172413793,0.034482758620689655,4.597701149425287,134.07015857760692
Siddarth Kaul,0,0,20.0,36.0,2.2222222222222223,52.59111111111111,9,4,3,2,1.0,0.0,0.0,0.0,33.33333333333333,55.55555555555556
Siddharth Chitnis,0,0,99.0,89.0,12.375,114.3775,8,7,0,1,10.0,2.0,0.0,0.0,0.0,111.23595505617978
Siddharth Trivedi,0,0,42.0,59.0,3.0,64.01214285714285,14,7,3,1,3.0,1.0,0.0,0.0,21.428571428571427,71.1864406779661
Siddhesh Lad,0,0,15.0,13.0,15.0,115.38,1,1,0,2,1.0,1.0,0.0,0.0,0.0,115.38461538461537
Sikandar Raza,1,0,139.0,98.0,19.857142857142858,128.84285714285713,7,5,0,1,10.0,6.0,0.14285714285714285,0.0,0.0,141.83673469387753
Simarjeet Singh,0,0,7.0,8.0,2.3333333333333335,88.88666666666666,3,1,0,1,0.0,0.0,0.0,0.0,0.0,87.5
Simon Katich,2,0,241.0,186.0,21.90909090909091,107.2209090909091,11,10,1,2,25.0,8.0,0.18181818181818182,0.0,9.090909090909092,129.56989247311827
Sohail Tanvir,0,0,36.0,29.0,7.2,118.21399999999998,5,3,0,1,3.0,1.0,0.0,0.0,0.0,124.13793103448276
Sourav Ganguly,7,0,1349.0,1263.0,24.089285714285715,88.90071428571427,56,53,4,1,137.0,42.0,0.125,0.0,7.142857142857142,106.80918448139352
Sreenath Aravind,0,0,59.0,57.0,5.9,95.52799999999999,10,3,2,2,7.0,0.0,0.0,0.0,20.0,103.50877192982458
Sreesanth,0,0,34.0,55.0,2.8333333333333335,39.483333333333334,12,4,6,1,6.0,0.0,0.0,0.0,50.0,61.81818181818181
Sridharan Sriram,0,0,31.0,36.0,15.5,75.12,2,2,0,2,3.0,0.0,0.0,0.0,0.0,86.11111111111111
Srikar Bharat,1,0,199.0,163.0,24.875,103.6875,8,7,1,2,12.0,8.0,0.125,0.0,12.5,122.08588957055215
Srikkanth Anirudha,1,0,136.0,113.0,11.333333333333334,108.38666666666667,12,8,2,1,9.0,7.0,0.08333333333333333,0.0,16.666666666666664,120.35398230088497
Stephen Fleming,0,0,196.0,165.0,19.6,106.234,10,9,1,1,27.0,3.0,0.0,0.0,10.0,118.7878787878788
Steven Smith,11,1,2485.0,1940.0,26.72043010752688,121.36462365591397,93,72,1,2,225.0,60.0,0.11827956989247312,0.010752688172043012,1.0752688172043012,128.0927835051546
Stuart Binny,0,0,880.0,683.0,13.333333333333334,113.89257575757576,66,46,7,2,66.0,35.0,0.0,0.0,10.606060606060606,128.84333821376282
Sudeep Tyagi,0,0,3.0,4.0,3.0,75.0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,75.0
Sumit Narwal,0,0,37.0,27.0,9.25,96.665,4,3,1,1,6.0,0.0,0.0,0.0,25.0,137.03703703703704
Sunil Joshi,0,0,6.0,14.0,3.0,43.75,2,2,0,1,0.0,0.0,0.0,0.0,0.0,42.857142857142854
Sunil Narine,4,0,1046.0,655.0,11.369565217391305,118.92184782608695,92,74,16,2,114.0,64.0,0.043478260869565216,0.0,17.391304347826086,159.6946564885496
Sunny Gupta,0,0,0.0,1.0,0.0,0.0,1,1,1,2,0.0,0.0,0.0,0.0,100.0,0.0
Sunny Singh,0,0,43.0,31.0,8.6,122.362,5,4,0,2,6.0,1.0,0.0,0.0,0.0,138.70967741935485
Sunny Sohal,2,0,368.0,292.0,18.4,97.91749999999999,20,20,3,1,34.0,18.0,0.1,0.0,15.0,126.02739726027397
Suraj Randiv,0,0,2.0,4.0,2.0,50.0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,50.0
Suresh Raina,39,1,5528.0,4043.0,27.64,118.80905000000001,200,170,8,1,506.0,203.0,0.195,0.005,4.0,136.73015087806084
Suryakumar Yadav,21,1,3249.0,2267.0,26.201612903225808,134.07145161290322,124,102,8,1,349.0,112.0,0.1693548387096774,0.008064516129032258,6.451612903225806,143.31715924128804
Suyash Prabhudessai,0,0,102.0,88.0,11.333333333333334,99.23333333333333,9,9,1,1,8.0,4.0,0.0,0.0,11.11111111111111,115.90909090909092
Swapnil Asnodkar,2,0,423.0,339.0,22.263157894736842,109.9857894736842,19,19,2,2,56.0,10.0,0.10526315789473684,0.0,10.526315789473683,124.7787610619469
Swapnil Singh,0,0,14.0,24.0,3.5,52.205,4,3,1,1,0.0,0.0,0.0,0.0,25.0,58.333333333333336
T Natarajan,0,0,3.0,5.0,1.5,37.5,2,0,1,2,0.0,0.0,0.0,0.0,50.0,60.0
Tabraiz Shamsi,0,0,2.0,4.0,2.0,50.0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,50.0
Tanmay Srivastava,0,0,8.0,11.0,2.6666666666666665,59.25666666666666,3,1,1,2,0.0,0.0,0.0,0.0,33.33333333333333,72.72727272727273
Taruwar Kohli,0,0,11.0,19.0,3.6666666666666665,61.10999999999999,3,3,0,1,0.0,1.0,0.0,0.0,0.0,57.89473684210527
Tatenda Taibu,0,0,31.0,26.0,10.333333333333334,127.58999999999999,3,3,0,1,3.0,0.0,0.0,0.0,0.0,119.23076923076923
Thalaivan Sargunam,0,0,10.0,17.0,10.0,58.82,1,1,0,1,0.0,0.0,0.0,0.0,0.0,58.82352941176471
